#Table: J/PASP/110/863/g8v.dat.gz (cdsarc.u-strasbg.fr)
-----------------------------------------------------------------------------
 lambda|    nflam|  sdnflam|      fsv|       fg|       fj|       fs|       fk
 7820.0| 0.718940| 0.011432| 0.000000| 0.705421| 0.000000| 0.721249| 0.730151
 7825.0| 0.714658| 0.007314| 0.000000| 0.705522| 0.000000| 0.717949| 0.720502
 7830.0| 0.706092| 0.003033| 0.000000| 0.706891| 0.000000| 0.702438| 0.708945
 7835.0| 0.704904| 0.005289| 0.000000| 0.708754| 0.000000| 0.698242| 0.707717
 7840.0| 0.710869| 0.000610| 0.000000| 0.710337| 0.000000| 0.710707| 0.711562
 7845.0| 0.712350| 0.001021| 0.000000| 0.711025| 0.000000| 0.712977| 0.713049
 7850.0| 0.712025| 0.001221| 0.000000| 0.710854| 0.000000| 0.711690| 0.713531
 7855.0| 0.712582| 0.002590| 0.000000| 0.710016| 0.000000| 0.712112| 0.715617
 7860.0| 0.713168| 0.004333| 0.000000| 0.708706| 0.000000| 0.712654| 0.718146
 7865.0| 0.712669| 0.005404| 0.000000| 0.707075| 0.000000| 0.712078| 0.718855
 7870.0| 0.709419| 0.004543| 0.000000| 0.705099| 0.000000| 0.708312| 0.714846
 7875.0| 0.704498| 0.001444| 0.000000| 0.702711| 0.000000| 0.705051| 0.705730
 7880.0| 0.702068| 0.002175| 0.000000| 0.699844| 0.000000| 0.704562| 0.701799
 7885.0| 0.704493| 0.006689| 0.000000| 0.696527| 0.000000| 0.706007| 0.710946
 7890.0| 0.706517| 0.012629| 0.000000| 0.693176| 0.000000| 0.705578| 0.720797
 7895.0| 0.703346| 0.013116| 0.000000| 0.690303| 0.000000| 0.700986| 0.718750
 7900.0| 0.700544| 0.010600| 0.000000| 0.688419| 0.000000| 0.701652| 0.711562
 7905.0| 0.698912| 0.009386| 0.000000| 0.687810| 0.000000| 0.700825| 0.708102
 7910.0| 0.696550| 0.008481| 0.000000| 0.687849| 0.000000| 0.695462| 0.706338
 7915.0| 0.693930| 0.007162| 0.000000| 0.687682| 0.000000| 0.691381| 0.702728
 7920.0| 0.692159| 0.005561| 0.000000| 0.686458| 0.000000| 0.691444| 0.698574
 7925.0| 0.690400| 0.005601| 0.000000| 0.683659| 0.000000| 0.691886| 0.695655
 7930.0| 0.684728| 0.006410| 0.000000| 0.680115| 0.000000| 0.681262| 0.692808
 7935.0| 0.680152| 0.007334| 0.000000| 0.676992| 0.000000| 0.674174| 0.689290
 7940.0| 0.679105| 0.007904| 0.000000| 0.675456| 0.000000| 0.672870| 0.688990
 7945.0| 0.680754| 0.011370| 0.000000| 0.676331| 0.000000| 0.671111| 0.694819
 7950.0| 0.688867| 0.010266| 0.000000| 0.679073| 0.000000| 0.686373| 0.701153
 7955.0| 0.692959| 0.009069| 0.000000| 0.682797| 0.000000| 0.693419| 0.702661
 7960.0| 0.693565| 0.008223| 0.000000| 0.686616| 0.000000| 0.690337| 0.703741
 7965.0| 0.697089| 0.009327| 0.000000| 0.689757| 0.000000| 0.692754| 0.708756
 7970.0| 0.699589| 0.010064| 0.000000| 0.691891| 0.000000| 0.694660| 0.712218
 7975.0| 0.699209| 0.007960| 0.000000| 0.692802| 0.000000| 0.695692| 0.709134
 7980.0| 0.698169| 0.006664| 0.000000| 0.692275| 0.000000| 0.695892| 0.706338
 7985.0| 0.698112| 0.009305| 0.000000| 0.690292| 0.000000| 0.694399| 0.709644
 7990.0| 0.696556| 0.010110| 0.000000| 0.687623| 0.000000| 0.693100| 0.708945
 7995.0| 0.687174| 0.007178| 0.000000| 0.685238| 0.000000| 0.680458| 0.695827
 8000.0| 0.681294| 0.004802| 0.000000| 0.684106| 0.000000| 0.675214| 0.684562
 8005.0| 0.686579| 0.002184| 0.000000| 0.684872| 0.000000| 0.685545| 0.689318
 8010.0| 0.691885| 0.007337| 0.000000| 0.686878| 0.000000| 0.687623| 0.701153
 8015.0| 0.695882| 0.009102| 0.000000| 0.689143| 0.000000| 0.691168| 0.707335
 8020.0| 0.694492| 0.006813| 0.000000| 0.690685| 0.000000| 0.689697| 0.703093
 8025.0| 0.686682| 0.005154| 0.000000| 0.690748| 0.000000| 0.680237| 0.689063
 8030.0| 0.683076| 0.005077| 0.000000| 0.689478| 0.000000| 0.680213| 0.679536
 8035.0| 0.686939| 0.001205| 0.000000| 0.687249| 0.000000| 0.688089| 0.685481
 8040.0| 0.686363| 0.003611| 0.000000| 0.684433| 0.000000| 0.683759| 0.690896
 8045.0| 0.677091| 0.006482| 0.000000| 0.681394| 0.000000| 0.668898| 0.680981
 8050.0| 0.674067| 0.003554| 0.000000| 0.678467| 0.000000| 0.671049| 0.672687
 8055.0| 0.681077| 0.004090| 0.000000| 0.675977| 0.000000| 0.684416| 0.682837
 8060.0| 0.686291| 0.010096| 0.000000| 0.674250| 0.000000| 0.688617| 0.696006
 8065.0| 0.685300| 0.009994| 0.000000| 0.673462| 0.000000| 0.687370| 0.695068
 8070.0| 0.680768| 0.006922| 0.000000| 0.673186| 0.000000| 0.680761| 0.688355
 8075.0| 0.680234| 0.006574| 0.000000| 0.672846| 0.000000| 0.680640| 0.687217
 8080.0| 0.679471| 0.008349| 0.000000| 0.671865| 0.000000| 0.676925| 0.689625
 8085.0| 0.677350| 0.010658| 0.000000| 0.669925| 0.000000| 0.671322| 0.690802
 8090.0| 0.675955| 0.009975| 0.000000| 0.667752| 0.000000| 0.671757| 0.688355
 8095.0| 0.671811| 0.008143| 0.000000| 0.666329| 0.000000| 0.667006| 0.682098
 8100.0| 0.670543| 0.006119| 0.000000| 0.666640| 0.000000| 0.666702| 0.678286
 8105.0| 0.672599| 0.007604| 0.000000| 0.669331| 0.000000| 0.666399| 0.682067
 8110.0| 0.675836| 0.010020| 0.000000| 0.673692| 0.000000| 0.666095| 0.687722
 8115.0| 0.677688| 0.010440| 0.000000| 0.678674| 0.000000| 0.665792| 0.688599
 8120.0| 0.677969| 0.009908| 0.000000| 0.683227| 0.000000| 0.665489| 0.685193
 8125.0| 0.677031| 0.009893| 0.000000| 0.686447| 0.000000| 0.665185| 0.679461
 8130.0| 0.674984| 0.010805| 0.000000| 0.688005| 0.000000| 0.664882| 0.672067
 8135.0| 0.671910| 0.012504| 0.000000| 0.687713| 0.000000| 0.664578| 0.663440
 8140.0| 0.668005| 0.014467| 0.000000| 0.685386| 0.000000| 0.664275| 0.654354
 8145.0| 0.663420| 0.016356| 0.000000| 0.681053| 0.000000| 0.663971| 0.645235
 8150.0| 0.658011| 0.019168| 0.000000| 0.675601| 0.000000| 0.663668| 0.634765
 8155.0| 0.652080| 0.023399| 0.000000| 0.670132| 0.000000| 0.663365| 0.622742
 8160.0| 0.648001| 0.025965| 0.000000| 0.665748| 0.000000| 0.663061| 0.615195
 8165.0| 0.647322| 0.024723| 0.000000| 0.663155| 0.000000| 0.662758| 0.616053
 8170.0| 0.646188| 0.024954| 0.000000| 0.661480| 0.000000| 0.662454| 0.614629
 8175.0| 0.641445| 0.030633| 0.000000| 0.659456| 0.000000| 0.662151| 0.602730
 8180.0| 0.638146| 0.032820| 0.000000| 0.655813| 0.000000| 0.661847| 0.596778
 8185.0| 0.640537| 0.024529| 0.000000| 0.649808| 0.000000| 0.661544| 0.610260
 8190.0| 0.641451| 0.018709| 0.000000| 0.642796| 0.000000| 0.661241| 0.620316
 8195.0| 0.634845| 0.024690| 0.000000| 0.636660| 0.000000| 0.660937| 0.606939
 8200.0| 0.630597| 0.028720| 0.000000| 0.633278| 0.000000| 0.660634| 0.597878
 8205.0| 0.638087| 0.018698| 0.000000| 0.633922| 0.000000| 0.660330| 0.620008
 8210.0| 0.648797| 0.010322| 0.000000| 0.637413| 0.000000| 0.660027| 0.648952
 8215.0| 0.651455| 0.008161| 0.000000| 0.641966| 0.000000| 0.659724| 0.652675
 8220.0| 0.641652| 0.018405| 0.000000| 0.645792| 0.000000| 0.659420| 0.619745
 8225.0| 0.621280| 0.051006| 0.000000| 0.647619| 0.000000| 0.659117| 0.557104
 8230.0| 0.610543| 0.068130| 0.000000| 0.648235| 0.000000| 0.658813| 0.524581
 8235.0| 0.625637| 0.044628| 0.000000| 0.648944| 0.000000| 0.658510| 0.569457
 8240.0| 0.648397| 0.010381| 0.000000| 0.651048| 0.000000| 0.658206| 0.635935
 8245.0| 0.657897| 0.002308| 0.000000| 0.655350| 0.000000| 0.657903| 0.660438
 8250.0| 0.656531| 0.004324| 0.000000| 0.660645| 0.000000| 0.657600| 0.651347
 8255.0| 0.652075| 0.014970| 0.000000| 0.665226| 0.000000| 0.657296| 0.633702
 8260.0| 0.650530| 0.019036| 0.000000| 0.667387| 0.000000| 0.656993| 0.627210
 8265.0| 0.654526| 0.011563| 0.000000| 0.665972| 0.000000| 0.656689| 0.640919
 8270.0| 0.654992| 0.007141| 0.000000| 0.662023| 0.000000| 0.656386| 0.646566
 8275.0| 0.644471| 0.019197| 0.000000| 0.657135| 0.000000| 0.656082| 0.620196
 8280.0| 0.633692| 0.032673| 0.000000| 0.652899| 0.000000| 0.655779| 0.592397
 8285.0| 0.633810| 0.030392| 0.000000| 0.650480| 0.000000| 0.655476| 0.595473
 8290.0| 0.639521| 0.020306| 0.000000| 0.649329| 0.000000| 0.655172| 0.614063
 8295.0| 0.642965| 0.014067| 0.000000| 0.648468| 0.000000| 0.654869| 0.625559
 8300.0| 0.642513| 0.013469| 0.000000| 0.646918| 0.000000| 0.654565| 0.626055
 8305.0| 0.638733| 0.017090| 0.000000| 0.643991| 0.000000| 0.654262| 0.617945
 8310.0| 0.634743| 0.020463| 0.000000| 0.640155| 0.000000| 0.653958| 0.610116
 8315.0| 0.633261| 0.020076| 0.000000| 0.636168| 0.000000| 0.653655| 0.609959
 8320.0| 0.632836| 0.018708| 0.000000| 0.632788| 0.000000| 0.653352| 0.612368
 8325.0| 0.631595| 0.019161| 0.000000| 0.630632| 0.000000| 0.653048| 0.611103
 8330.0| 0.630126| 0.020482| 0.000000| 0.629759| 0.000000| 0.652745| 0.607873
 8335.0| 0.629509| 0.021202| 0.000000| 0.630086| 0.000000| 0.652441| 0.605999
 8340.0| 0.630327| 0.020482| 0.000000| 0.631531| 0.000000| 0.652138| 0.607313
 8345.0| 0.632741| 0.017974| 0.000000| 0.633887| 0.000000| 0.651834| 0.612502
 8350.0| 0.635716| 0.014780| 0.000000| 0.636444| 0.000000| 0.651531| 0.619174
 8355.0| 0.638139| 0.012055| 0.000000| 0.638370| 0.000000| 0.651228| 0.624819
 8360.0| 0.639760| 0.009794| 0.000000| 0.638831| 0.000000| 0.650924| 0.629525
 8365.0| 0.640611| 0.008076| 0.000000| 0.637356| 0.000000| 0.650621| 0.633857
 8370.0| 0.640980| 0.007490| 0.000000| 0.634929| 0.000000| 0.650317| 0.637695
 8375.0| 0.640912| 0.007854| 0.000000| 0.632897| 0.000000| 0.650014| 0.639824
 8380.0| 0.639222| 0.008391| 0.000000| 0.632606| 0.000000| 0.649711| 0.635350
 8385.0| 0.635604| 0.012289| 0.000000| 0.634894| 0.000000| 0.649407| 0.622511
 8390.0| 0.634476| 0.015557| 0.000000| 0.638563| 0.000000| 0.649104| 0.615762
 8395.0| 0.639340| 0.010016| 0.000000| 0.641905| 0.000000| 0.648800| 0.627314
 8400.0| 0.645299| 0.002575| 0.000000| 0.643211| 0.000000| 0.648497| 0.644188
 8405.0| 0.647003| 0.004672| 0.000000| 0.641391| 0.000000| 0.648193| 0.651426
 8410.0| 0.651092| 0.000193| 0.000000| 0.000000| 0.000000| 0.650837| 0.651347
 8415.0| 0.649832| 0.000193| 0.000000| 0.000000| 0.000000| 0.650002| 0.649661
 8420.0| 0.648751| 0.000511| 0.000000| 0.000000| 0.000000| 0.649148| 0.648355
 8425.0| 0.646400| 0.001174| 0.000000| 0.000000| 0.000000| 0.645328| 0.647472
 8430.0| 0.644552| 0.001737| 0.000000| 0.000000| 0.000000| 0.646102| 0.643003
 8435.0| 0.633857| 0.000946| 0.000000| 0.000000| 0.000000| 0.634718| 0.632996
 8440.0| 0.631694| 0.004367| 0.000000| 0.000000| 0.000000| 0.635601| 0.627788
 8445.0| 0.642221| 0.006528| 0.000000| 0.000000| 0.000000| 0.648065| 0.636378
 8450.0| 0.649892| 0.000000| 0.000000| 0.000000| 0.000000| 0.649635| 0.650149
 8455.0| 0.653308| 0.004531| 0.000000| 0.000000| 0.000000| 0.649264| 0.657353
 8460.0| 0.649478| 0.002088| 0.000000| 0.000000| 0.000000| 0.647609| 0.651347
 8465.0| 0.635423| 0.004277| 0.000000| 0.000000| 0.000000| 0.639248| 0.631598
 8470.0| 0.625494| 0.009612| 0.000000| 0.000000| 0.000000| 0.634091| 0.616897
 8475.0| 0.632322| 0.009685| 0.000000| 0.000000| 0.000000| 0.640986| 0.623658
 8480.0| 0.639902| 0.000432| 0.000000| 0.000000| 0.000000| 0.640345| 0.639459
 8485.0| 0.641497| 0.003154| 0.000000| 0.000000| 0.000000| 0.638670| 0.644324
 8490.0| 0.623803| 0.007723| 0.000000| 0.000000| 0.000000| 0.630708| 0.616897
 8495.0| 0.567625| 0.017046| 0.000000| 0.000000| 0.000000| 0.582871| 0.552379
 8500.0| 0.544283| 0.034321| 0.000000| 0.000000| 0.000000| 0.574981| 0.513585
 8505.0| 0.586488| 0.038790| 0.000000| 0.000000| 0.000000| 0.621182| 0.551793
 8510.0| 0.614743| 0.011425| 0.000000| 0.000000| 0.000000| 0.624963| 0.604523
 8515.0| 0.609497| 0.004783| 0.000000| 0.000000| 0.000000| 0.613771| 0.605223
 8520.0| 0.604476| 0.021991| 0.000000| 0.000000| 0.000000| 0.624146| 0.584807
 8525.0| 0.602228| 0.022893| 0.000000| 0.000000| 0.000000| 0.622704| 0.581751
 8530.0| 0.590542| 0.025985| 0.000000| 0.000000| 0.000000| 0.613785| 0.567300
 8535.0| 0.541851| 0.030738| 0.000000| 0.000000| 0.000000| 0.569344| 0.514358
 8540.0| 0.478408| 0.009745| 0.000000| 0.000000| 0.000000| 0.487124| 0.469692
 8545.0| 0.495752| 0.017342| 0.000000| 0.000000| 0.000000| 0.511264| 0.480241
 8550.0| 0.558557| 0.043363| 0.000000| 0.000000| 0.000000| 0.597342| 0.519772
 8555.0| 0.580852| 0.033067| 0.000000| 0.000000| 0.000000| 0.610427| 0.551276
 8560.0| 0.592308| 0.027376| 0.000000| 0.000000| 0.000000| 0.616794| 0.567823
 8565.0| 0.597002| 0.029090| 0.000000| 0.000000| 0.000000| 0.623021| 0.570982
 8570.0| 0.593802| 0.030797| 0.000000| 0.000000| 0.000000| 0.621349| 0.566256
 8575.0| 0.590522| 0.034281| 0.000000| 0.000000| 0.000000| 0.621183| 0.559861
 8580.0| 0.588128| 0.034864| 0.000000| 0.000000| 0.000000| 0.619311| 0.556946
 8585.0| 0.588133| 0.032152| 0.000000| 0.000000| 0.000000| 0.616892| 0.559375
 8590.0| 0.587026| 0.033631| 0.000000| 0.000000| 0.000000| 0.617107| 0.556946
 8595.0| 0.578339| 0.038725| 0.000000| 0.000000| 0.000000| 0.612977| 0.543702
 8600.0| 0.578057| 0.039457| 0.000000| 0.000000| 0.000000| 0.613349| 0.542766
 8605.0| 0.593495| 0.023282| 0.000000| 0.000000| 0.000000| 0.614320| 0.572671
 8610.0| 0.605560| 0.001174| 0.000000| 0.000000| 0.000000| 0.606597| 0.604523
 8615.0| 0.608554| 0.000722| 0.000000| 0.000000| 0.000000| 0.607921| 0.609186
 8620.0| 0.607914| 0.004410| 0.000000| 0.000000| 0.000000| 0.611863| 0.603966
 8625.0| 0.612393| 0.002167| 0.000000| 0.000000| 0.000000| 0.614336| 0.610449
 8630.0| 0.618133| 0.003076| 0.000000| 0.000000| 0.000000| 0.615379| 0.620887
 8635.0| 0.619257| 0.004510| 0.000000| 0.000000| 0.000000| 0.615223| 0.623290
 8640.0| 0.616224| 0.002015| 0.000000| 0.000000| 0.000000| 0.614414| 0.618035
 8645.0| 0.607385| 0.001057| 0.000000| 0.000000| 0.000000| 0.606455| 0.608314
 8650.0| 0.597053| 0.000905| 0.000000| 0.000000| 0.000000| 0.597877| 0.596228
 8655.0| 0.574984| 0.009384| 0.000000| 0.000000| 0.000000| 0.566592| 0.583376
 8660.0| 0.533881| 0.040878| 0.000000| 0.000000| 0.000000| 0.497318| 0.570444
 8665.0| 0.538754| 0.022828| 0.000000| 0.000000| 0.000000| 0.518336| 0.559172
 8670.0| 0.569149| 0.014217| 0.000000| 0.000000| 0.000000| 0.581865| 0.556433
 8675.0| 0.576297| 0.011440| 0.000000| 0.000000| 0.000000| 0.586528| 0.566067
 8680.0| 0.583389| 0.009756| 0.000000| 0.000000| 0.000000| 0.592116| 0.574662
 8685.0| 0.575500| 0.005394| 0.000000| 0.000000| 0.000000| 0.580323| 0.570678
 8690.0| 0.573123| 0.006514| 0.000000| 0.000000| 0.000000| 0.578945| 0.567300
 8695.0| 0.586314| 0.009788| 0.000000| 0.000000| 0.000000| 0.595068| 0.577560
 8700.0| 0.596798| 0.000000| 0.000000| 0.000000| 0.000000| 0.596798| 0.000000
 8705.0| 0.596534| 0.000000| 0.000000| 0.000000| 0.000000| 0.596534| 0.000000
 8710.0| 0.588233| 0.000000| 0.000000| 0.000000| 0.000000| 0.588233| 0.000000
 8715.0| 0.587932| 0.000000| 0.000000| 0.000000| 0.000000| 0.587932| 0.000000
 8720.0| 0.595081| 0.000000| 0.000000| 0.000000| 0.000000| 0.595081| 0.000000
 8725.0| 0.595207| 0.000000| 0.000000| 0.000000| 0.000000| 0.595207| 0.000000
 8730.0| 0.589858| 0.000000| 0.000000| 0.000000| 0.000000| 0.589858| 0.000000
 8735.0| 0.584240| 0.000000| 0.000000| 0.000000| 0.000000| 0.584240| 0.000000
 8740.0| 0.584852| 0.000000| 0.000000| 0.000000| 0.000000| 0.584852| 0.000000
 8745.0| 0.588113| 0.000000| 0.000000| 0.000000| 0.000000| 0.588113| 0.000000
 8750.0| 0.585927| 0.000000| 0.000000| 0.000000| 0.000000| 0.585927| 0.000000
 8755.0| 0.588512| 0.000000| 0.000000| 0.000000| 0.000000| 0.588512| 0.000000
 8760.0| 0.589621| 0.000000| 0.000000| 0.000000| 0.000000| 0.589621| 0.000000
 8765.0| 0.589139| 0.000000| 0.000000| 0.000000| 0.000000| 0.589139| 0.000000
 8770.0| 0.586758| 0.000000| 0.000000| 0.000000| 0.000000| 0.586758| 0.000000
 8775.0| 0.588341| 0.000000| 0.000000| 0.000000| 0.000000| 0.588341| 0.000000
 8780.0| 0.593609| 0.000000| 0.000000| 0.000000| 0.000000| 0.593609| 0.000000
 8785.0| 0.591015| 0.000000| 0.000000| 0.000000| 0.000000| 0.591015| 0.000000
 8790.0| 0.581516| 0.000000| 0.000000| 0.000000| 0.000000| 0.581516| 0.000000
 8795.0| 0.581119| 0.000000| 0.000000| 0.000000| 0.000000| 0.581119| 0.000000
 8800.0| 0.578074| 0.000000| 0.000000| 0.000000| 0.000000| 0.578074| 0.000000
 8805.0| 0.550507| 0.000000| 0.000000| 0.000000| 0.000000| 0.550507| 0.000000
 8810.0| 0.565322| 0.000000| 0.000000| 0.000000| 0.000000| 0.565322| 0.000000
 8815.0| 0.591179| 0.000000| 0.000000| 0.000000| 0.000000| 0.591179| 0.000000
 8820.0| 0.584898| 0.000000| 0.000000| 0.000000| 0.000000| 0.584898| 0.000000
 8825.0| 0.584259| 0.000000| 0.000000| 0.000000| 0.000000| 0.584259| 0.000000
 8830.0| 0.590779| 0.000000| 0.000000| 0.000000| 0.000000| 0.590779| 0.000000
 8835.0| 0.589170| 0.000000| 0.000000| 0.000000| 0.000000| 0.589170| 0.000000
 8840.0| 0.587232| 0.000000| 0.000000| 0.000000| 0.000000| 0.587232| 0.000000
 8845.0| 0.590553| 0.000000| 0.000000| 0.000000| 0.000000| 0.590553| 0.000000
 8850.0| 0.593380| 0.000000| 0.000000| 0.000000| 0.000000| 0.593380| 0.000000
 8855.0| 0.592920| 0.000000| 0.000000| 0.000000| 0.000000| 0.592920| 0.000000
 8860.0| 0.583212| 0.000000| 0.000000| 0.000000| 0.000000| 0.583212| 0.000000
 8865.0| 0.575746| 0.000000| 0.000000| 0.000000| 0.000000| 0.575746| 0.000000
 8870.0| 0.584491| 0.000000| 0.000000| 0.000000| 0.000000| 0.584491| 0.000000
 8875.0| 0.591379| 0.000000| 0.000000| 0.000000| 0.000000| 0.591379| 0.000000
 8880.0| 0.594018| 0.000000| 0.000000| 0.000000| 0.000000| 0.594018| 0.000000
 8885.0| 0.597940| 0.000000| 0.000000| 0.000000| 0.000000| 0.597940| 0.000000
 8890.0| 0.596259| 0.000000| 0.000000| 0.000000| 0.000000| 0.596259| 0.000000
 8895.0| 0.593870| 0.000000| 0.000000| 0.000000| 0.000000| 0.593870| 0.000000
 8900.0| 0.595751| 0.000000| 0.000000| 0.000000| 0.000000| 0.595751| 0.000000
 8905.0| 0.596745| 0.000000| 0.000000| 0.000000| 0.000000| 0.596745| 0.000000
 8910.0| 0.594343| 0.000000| 0.000000| 0.000000| 0.000000| 0.594343| 0.000000
 8915.0| 0.594982| 0.000000| 0.000000| 0.000000| 0.000000| 0.594982| 0.000000
 8920.0| 0.592199| 0.000000| 0.000000| 0.000000| 0.000000| 0.592199| 0.000000
 8925.0| 0.569196| 0.010145| 0.000000| 0.560120| 0.000000| 0.578272| 0.000000
 8930.0| 0.557585| 0.000000| 0.000000| 0.557585| 0.000000| 0.000000| 0.000000
 8935.0| 0.555631| 0.000000| 0.000000| 0.555631| 0.000000| 0.000000| 0.000000
 8940.0| 0.555297| 0.000000| 0.000000| 0.555297| 0.000000| 0.000000| 0.000000
 8945.0| 0.557210| 0.000000| 0.000000| 0.557210| 0.000000| 0.000000| 0.000000
 8950.0| 0.560347| 0.000000| 0.000000| 0.560347| 0.000000| 0.000000| 0.000000
 8955.0| 0.563277| 0.000000| 0.000000| 0.563277| 0.000000| 0.000000| 0.000000
 8960.0| 0.564567| 0.000000| 0.000000| 0.564567| 0.000000| 0.000000| 0.000000
 8965.0| 0.563183| 0.000000| 0.000000| 0.563183| 0.000000| 0.000000| 0.000000
 8970.0| 0.559689| 0.000000| 0.000000| 0.559689| 0.000000| 0.000000| 0.000000
 8975.0| 0.555048| 0.000000| 0.000000| 0.555048| 0.000000| 0.000000| 0.000000
 8980.0| 0.550224| 0.000000| 0.000000| 0.550224| 0.000000| 0.000000| 0.000000
 8985.0| 0.546084| 0.000000| 0.000000| 0.546084| 0.000000| 0.000000| 0.000000
 8990.0| 0.543110| 0.000000| 0.000000| 0.543110| 0.000000| 0.000000| 0.000000
 8995.0| 0.541689| 0.000000| 0.000000| 0.541689| 0.000000| 0.000000| 0.000000
 9000.0| 0.542209| 0.000000| 0.000000| 0.542209| 0.000000| 0.000000| 0.000000
 9005.0| 0.544887| 0.000000| 0.000000| 0.544887| 0.000000| 0.000000| 0.000000
 9010.0| 0.549275| 0.000000| 0.000000| 0.549275| 0.000000| 0.000000| 0.000000
 9015.0| 0.554755| 0.000000| 0.000000| 0.554755| 0.000000| 0.000000| 0.000000
 9020.0| 0.560708| 0.000000| 0.000000| 0.560708| 0.000000| 0.000000| 0.000000
 9025.0| 0.566524| 0.000000| 0.000000| 0.566524| 0.000000| 0.000000| 0.000000
 9030.0| 0.571613| 0.000000| 0.000000| 0.571613| 0.000000| 0.000000| 0.000000
 9035.0| 0.575392| 0.000000| 0.000000| 0.575392| 0.000000| 0.000000| 0.000000
 9040.0| 0.577278| 0.000000| 0.000000| 0.577278| 0.000000| 0.000000| 0.000000
 9045.0| 0.576797| 0.000000| 0.000000| 0.576797| 0.000000| 0.000000| 0.000000
 9050.0| 0.573918| 0.000000| 0.000000| 0.573918| 0.000000| 0.000000| 0.000000
 9055.0| 0.568718| 0.000000| 0.000000| 0.568718| 0.000000| 0.000000| 0.000000
 9060.0| 0.561275| 0.000000| 0.000000| 0.561275| 0.000000| 0.000000| 0.000000
 9065.0| 0.551985| 0.000000| 0.000000| 0.551985| 0.000000| 0.000000| 0.000000
 9070.0| 0.542521| 0.000000| 0.000000| 0.542521| 0.000000| 0.000000| 0.000000
 9075.0| 0.534873| 0.000000| 0.000000| 0.534873| 0.000000| 0.000000| 0.000000
 9080.0| 0.531032| 0.000000| 0.000000| 0.531032| 0.000000| 0.000000| 0.000000
 9085.0| 0.532269| 0.000000| 0.000000| 0.532269| 0.000000| 0.000000| 0.000000
 9090.0| 0.536982| 0.000000| 0.000000| 0.536982| 0.000000| 0.000000| 0.000000
 9095.0| 0.542847| 0.000000| 0.000000| 0.542847| 0.000000| 0.000000| 0.000000
 9100.0| 0.547544| 0.000000| 0.000000| 0.547544| 0.000000| 0.000000| 0.000000
 9105.0| 0.549289| 0.000000| 0.000000| 0.549289| 0.000000| 0.000000| 0.000000
 9110.0| 0.548455| 0.000000| 0.000000| 0.548455| 0.000000| 0.000000| 0.000000
 9115.0| 0.545958| 0.000000| 0.000000| 0.545958| 0.000000| 0.000000| 0.000000
 9120.0| 0.542709| 0.000000| 0.000000| 0.542709| 0.000000| 0.000000| 0.000000
 9125.0| 0.539423| 0.000000| 0.000000| 0.539423| 0.000000| 0.000000| 0.000000
 9130.0| 0.536007| 0.000000| 0.000000| 0.536007| 0.000000| 0.000000| 0.000000
 9135.0| 0.532173| 0.000000| 0.000000| 0.532173| 0.000000| 0.000000| 0.000000
 9140.0| 0.527629| 0.000000| 0.000000| 0.527629| 0.000000| 0.000000| 0.000000
 9145.0| 0.522329| 0.000000| 0.000000| 0.522329| 0.000000| 0.000000| 0.000000
 9150.0| 0.517209| 0.000000| 0.000000| 0.517209| 0.000000| 0.000000| 0.000000
 9155.0| 0.513451| 0.000000| 0.000000| 0.513451| 0.000000| 0.000000| 0.000000
 9160.0| 0.512235| 0.000000| 0.000000| 0.512235| 0.000000| 0.000000| 0.000000
 9165.0| 0.514277| 0.000000| 0.000000| 0.514277| 0.000000| 0.000000| 0.000000
 9170.0| 0.518427| 0.000000| 0.000000| 0.518427| 0.000000| 0.000000| 0.000000
 9175.0| 0.523070| 0.000000| 0.000000| 0.523070| 0.000000| 0.000000| 0.000000
 9180.0| 0.526590| 0.000000| 0.000000| 0.526590| 0.000000| 0.000000| 0.000000
 9185.0| 0.527835| 0.000000| 0.000000| 0.527835| 0.000000| 0.000000| 0.000000
 9190.0| 0.527502| 0.000000| 0.000000| 0.527502| 0.000000| 0.000000| 0.000000
 9195.0| 0.526750| 0.000000| 0.000000| 0.526750| 0.000000| 0.000000| 0.000000
 9200.0| 0.526739| 0.000000| 0.000000| 0.526739| 0.000000| 0.000000| 0.000000
 9205.0| 0.528236| 0.000000| 0.000000| 0.528236| 0.000000| 0.000000| 0.000000
 9210.0| 0.530439| 0.000000| 0.000000| 0.530439| 0.000000| 0.000000| 0.000000
 9215.0| 0.532153| 0.000000| 0.000000| 0.532153| 0.000000| 0.000000| 0.000000
 9220.0| 0.532184| 0.000000| 0.000000| 0.532184| 0.000000| 0.000000| 0.000000
 9225.0| 0.529702| 0.000000| 0.000000| 0.529702| 0.000000| 0.000000| 0.000000
 9230.0| 0.525331| 0.000000| 0.000000| 0.525331| 0.000000| 0.000000| 0.000000
 9235.0| 0.520063| 0.000000| 0.000000| 0.520063| 0.000000| 0.000000| 0.000000
 9240.0| 0.514885| 0.000000| 0.000000| 0.514885| 0.000000| 0.000000| 0.000000
 9245.0| 0.510640| 0.000000| 0.000000| 0.510640| 0.000000| 0.000000| 0.000000
 9250.0| 0.507585| 0.000000| 0.000000| 0.507585| 0.000000| 0.000000| 0.000000
 9255.0| 0.505827| 0.000000| 0.000000| 0.505827| 0.000000| 0.000000| 0.000000
 9260.0| 0.505475| 0.000000| 0.000000| 0.505475| 0.000000| 0.000000| 0.000000
