#Table: J/PASP/110/863/g5v.dat.gz (cdsarc.u-strasbg.fr)
-----------------------------------------------------------------------------
 lambda|    nflam|  sdnflam|       fi|       fg|       fj|       fp|      fd1
 2595.0| 0.055097| 0.000000| 0.055097| 0.000000| 0.000000| 0.000000| 0.000000
 2600.0| 0.052459| 0.000000| 0.052459| 0.000000| 0.000000| 0.000000| 0.000000
 2605.0| 0.052687| 0.000000| 0.052687| 0.000000| 0.000000| 0.000000| 0.000000
 2610.0| 0.051075| 0.000000| 0.051075| 0.000000| 0.000000| 0.000000| 0.000000
 2615.0| 0.052387| 0.000000| 0.052387| 0.000000| 0.000000| 0.000000| 0.000000
 2620.0| 0.053126| 0.000000| 0.053126| 0.000000| 0.000000| 0.000000| 0.000000
 2625.0| 0.056049| 0.000000| 0.056049| 0.000000| 0.000000| 0.000000| 0.000000
 2630.0| 0.060523| 0.000000| 0.060523| 0.000000| 0.000000| 0.000000| 0.000000
 2635.0| 0.076681| 0.000000| 0.076681| 0.000000| 0.000000| 0.000000| 0.000000
 2640.0| 0.101154| 0.000000| 0.101154| 0.000000| 0.000000| 0.000000| 0.000000
 2645.0| 0.108174| 0.000000| 0.108174| 0.000000| 0.000000| 0.000000| 0.000000
 2650.0| 0.104751| 0.000000| 0.104751| 0.000000| 0.000000| 0.000000| 0.000000
 2655.0| 0.111304| 0.000000| 0.111304| 0.000000| 0.000000| 0.000000| 0.000000
 2660.0| 0.116292| 0.000000| 0.116292| 0.000000| 0.000000| 0.000000| 0.000000
 2665.0| 0.110502| 0.000000| 0.110502| 0.000000| 0.000000| 0.000000| 0.000000
 2670.0| 0.110242| 0.000000| 0.110242| 0.000000| 0.000000| 0.000000| 0.000000
 2675.0| 0.112677| 0.000000| 0.112677| 0.000000| 0.000000| 0.000000| 0.000000
 2680.0| 0.112362| 0.000000| 0.112362| 0.000000| 0.000000| 0.000000| 0.000000
 2685.0| 0.107777| 0.000000| 0.107777| 0.000000| 0.000000| 0.000000| 0.000000
 2690.0| 0.105758| 0.000000| 0.105758| 0.000000| 0.000000| 0.000000| 0.000000
 2695.0| 0.107947| 0.000000| 0.107947| 0.000000| 0.000000| 0.000000| 0.000000
 2700.0| 0.120456| 0.000000| 0.120456| 0.000000| 0.000000| 0.000000| 0.000000
 2705.0| 0.119606| 0.000000| 0.119606| 0.000000| 0.000000| 0.000000| 0.000000
 2710.0| 0.112691| 0.000000| 0.112691| 0.000000| 0.000000| 0.000000| 0.000000
 2715.0| 0.102452| 0.000000| 0.102452| 0.000000| 0.000000| 0.000000| 0.000000
 2720.0| 0.086735| 0.000000| 0.086735| 0.000000| 0.000000| 0.000000| 0.000000
 2725.0| 0.087631| 0.000000| 0.087631| 0.000000| 0.000000| 0.000000| 0.000000
 2730.0| 0.099248| 0.000000| 0.099248| 0.000000| 0.000000| 0.000000| 0.000000
 2735.0| 0.091256| 0.000000| 0.091256| 0.000000| 0.000000| 0.000000| 0.000000
 2740.0| 0.069914| 0.000000| 0.069914| 0.000000| 0.000000| 0.000000| 0.000000
 2745.0| 0.065188| 0.000000| 0.065188| 0.000000| 0.000000| 0.000000| 0.000000
 2750.0| 0.069989| 0.000000| 0.069989| 0.000000| 0.000000| 0.000000| 0.000000
 2755.0| 0.084190| 0.000000| 0.084190| 0.000000| 0.000000| 0.000000| 0.000000
 2760.0| 0.100493| 0.000000| 0.100493| 0.000000| 0.000000| 0.000000| 0.000000
 2765.0| 0.110414| 0.000000| 0.110414| 0.000000| 0.000000| 0.000000| 0.000000
 2770.0| 0.113408| 0.000000| 0.113408| 0.000000| 0.000000| 0.000000| 0.000000
 2775.0| 0.110549| 0.000000| 0.110549| 0.000000| 0.000000| 0.000000| 0.000000
 2780.0| 0.093481| 0.000000| 0.093481| 0.000000| 0.000000| 0.000000| 0.000000
 2785.0| 0.077256| 0.000000| 0.077256| 0.000000| 0.000000| 0.000000| 0.000000
 2790.0| 0.067773| 0.000000| 0.067773| 0.000000| 0.000000| 0.000000| 0.000000
 2795.0| 0.061573| 0.000000| 0.061573| 0.000000| 0.000000| 0.000000| 0.000000
 2800.0| 0.059310| 0.000000| 0.059310| 0.000000| 0.000000| 0.000000| 0.000000
 2805.0| 0.062927| 0.000000| 0.062927| 0.000000| 0.000000| 0.000000| 0.000000
 2810.0| 0.079994| 0.000000| 0.079994| 0.000000| 0.000000| 0.000000| 0.000000
 2815.0| 0.113465| 0.000000| 0.113465| 0.000000| 0.000000| 0.000000| 0.000000
 2820.0| 0.128644| 0.000000| 0.128644| 0.000000| 0.000000| 0.000000| 0.000000
 2825.0| 0.137018| 0.000000| 0.137018| 0.000000| 0.000000| 0.000000| 0.000000
 2830.0| 0.147558| 0.000000| 0.147558| 0.000000| 0.000000| 0.000000| 0.000000
 2835.0| 0.146842| 0.000000| 0.146842| 0.000000| 0.000000| 0.000000| 0.000000
 2840.0| 0.132913| 0.000000| 0.132913| 0.000000| 0.000000| 0.000000| 0.000000
 2845.0| 0.113446| 0.000000| 0.113446| 0.000000| 0.000000| 0.000000| 0.000000
 2850.0| 0.088133| 0.000000| 0.088133| 0.000000| 0.000000| 0.000000| 0.000000
 2855.0| 0.087334| 0.000000| 0.087334| 0.000000| 0.000000| 0.000000| 0.000000
 2860.0| 0.124779| 0.000000| 0.124779| 0.000000| 0.000000| 0.000000| 0.000000
 2865.0| 0.154245| 0.000000| 0.154245| 0.000000| 0.000000| 0.000000| 0.000000
 2870.0| 0.161761| 0.000000| 0.161761| 0.000000| 0.000000| 0.000000| 0.000000
 2875.0| 0.158707| 0.000000| 0.158707| 0.000000| 0.000000| 0.000000| 0.000000
 2880.0| 0.143122| 0.000000| 0.143122| 0.000000| 0.000000| 0.000000| 0.000000
 2885.0| 0.154251| 0.000000| 0.154251| 0.000000| 0.000000| 0.000000| 0.000000
 2890.0| 0.186831| 0.000000| 0.186831| 0.000000| 0.000000| 0.000000| 0.000000
 2895.0| 0.222036| 0.000000| 0.222036| 0.000000| 0.000000| 0.000000| 0.000000
 2900.0| 0.265604| 0.000000| 0.265604| 0.000000| 0.000000| 0.000000| 0.000000
 2905.0| 0.294514| 0.000000| 0.294514| 0.000000| 0.000000| 0.000000| 0.000000
 2910.0| 0.298259| 0.000000| 0.298259| 0.000000| 0.000000| 0.000000| 0.000000
 2915.0| 0.284907| 0.000000| 0.284907| 0.000000| 0.000000| 0.000000| 0.000000
 2920.0| 0.257356| 0.000000| 0.257356| 0.000000| 0.000000| 0.000000| 0.000000
 2925.0| 0.246612| 0.000000| 0.246612| 0.000000| 0.000000| 0.000000| 0.000000
 2930.0| 0.256434| 0.000000| 0.256434| 0.000000| 0.000000| 0.000000| 0.000000
 2935.0| 0.254571| 0.000000| 0.254571| 0.000000| 0.000000| 0.000000| 0.000000
 2940.0| 0.238128| 0.000000| 0.238128| 0.000000| 0.000000| 0.000000| 0.000000
 2945.0| 0.232933| 0.000000| 0.232933| 0.000000| 0.000000| 0.000000| 0.000000
 2950.0| 0.238386| 0.000000| 0.238386| 0.000000| 0.000000| 0.000000| 0.000000
 2955.0| 0.261427| 0.000000| 0.261427| 0.000000| 0.000000| 0.000000| 0.000000
 2960.0| 0.262299| 0.000000| 0.262299| 0.000000| 0.000000| 0.000000| 0.000000
 2965.0| 0.236709| 0.000000| 0.236709| 0.000000| 0.000000| 0.000000| 0.000000
 2970.0| 0.215031| 0.000000| 0.215031| 0.000000| 0.000000| 0.000000| 0.000000
 2975.0| 0.238911| 0.000000| 0.238911| 0.000000| 0.000000| 0.000000| 0.000000
 2980.0| 0.234699| 0.000000| 0.234699| 0.000000| 0.000000| 0.000000| 0.000000
 2985.0| 0.201381| 0.000000| 0.201381| 0.000000| 0.000000| 0.000000| 0.000000
 2990.0| 0.216512| 0.000000| 0.216512| 0.000000| 0.000000| 0.000000| 0.000000
 2995.0| 0.213190| 0.000000| 0.213190| 0.000000| 0.000000| 0.000000| 0.000000
 3000.0| 0.192364| 0.000000| 0.192364| 0.000000| 0.000000| 0.000000| 0.000000
 3005.0| 0.186111| 0.000000| 0.186111| 0.000000| 0.000000| 0.000000| 0.000000
 3010.0| 0.198393| 0.000000| 0.198393| 0.000000| 0.000000| 0.000000| 0.000000
 3015.0| 0.205163| 0.000000| 0.205163| 0.000000| 0.000000| 0.000000| 0.000000
 3020.0| 0.197293| 0.000000| 0.197293| 0.000000| 0.000000| 0.000000| 0.000000
 3025.0| 0.225995| 0.000000| 0.225995| 0.000000| 0.000000| 0.000000| 0.000000
 3030.0| 0.266395| 0.000000| 0.266395| 0.000000| 0.000000| 0.000000| 0.000000
 3035.0| 0.269042| 0.000000| 0.269042| 0.000000| 0.000000| 0.000000| 0.000000
 3040.0| 0.256655| 0.000000| 0.256655| 0.000000| 0.000000| 0.000000| 0.000000
 3045.0| 0.260510| 0.000000| 0.260510| 0.000000| 0.000000| 0.000000| 0.000000
 3050.0| 0.270472| 0.000000| 0.270472| 0.000000| 0.000000| 0.000000| 0.000000
 3055.0| 0.258566| 0.000000| 0.258566| 0.000000| 0.000000| 0.000000| 0.000000
 3060.0| 0.244171| 0.000000| 0.244171| 0.000000| 0.000000| 0.000000| 0.000000
 3065.0| 0.255186| 0.000000| 0.255186| 0.000000| 0.000000| 0.000000| 0.000000
 3070.0| 0.269582| 0.000000| 0.269582| 0.000000| 0.000000| 0.000000| 0.000000
 3075.0| 0.275997| 0.000000| 0.275997| 0.000000| 0.000000| 0.000000| 0.000000
 3080.0| 0.280212| 0.000000| 0.280212| 0.000000| 0.000000| 0.000000| 0.000000
 3085.0| 0.274211| 0.000000| 0.274211| 0.000000| 0.000000| 0.000000| 0.000000
 3090.0| 0.259278| 0.000000| 0.259278| 0.000000| 0.000000| 0.000000| 0.000000
 3095.0| 0.244303| 0.000000| 0.244303| 0.000000| 0.000000| 0.000000| 0.000000
 3100.0| 0.261771| 0.000000| 0.261771| 0.000000| 0.000000| 0.000000| 0.000000
 3105.0| 0.320750| 0.000000| 0.320750| 0.000000| 0.000000| 0.000000| 0.000000
 3110.0| 0.346896| 0.000000| 0.346896| 0.000000| 0.000000| 0.000000| 0.000000
 3115.0| 0.311096| 0.000000| 0.311096| 0.000000| 0.000000| 0.000000| 0.000000
 3120.0| 0.298821| 0.000000| 0.298821| 0.000000| 0.000000| 0.000000| 0.000000
 3125.0| 0.315384| 0.000000| 0.315384| 0.000000| 0.000000| 0.000000| 0.000000
 3130.0| 0.336131| 0.000000| 0.336131| 0.000000| 0.000000| 0.000000| 0.000000
 3135.0| 0.348017| 0.000000| 0.348017| 0.000000| 0.000000| 0.000000| 0.000000
 3140.0| 0.335313| 0.000000| 0.335313| 0.000000| 0.000000| 0.000000| 0.000000
 3145.0| 0.297349| 0.000000| 0.297349| 0.000000| 0.000000| 0.000000| 0.000000
 3150.0| 0.319066| 0.000000| 0.319066| 0.000000| 0.000000| 0.000000| 0.000000
 3155.0| 0.306723| 0.000000| 0.306723| 0.000000| 0.000000| 0.000000| 0.000000
 3160.0| 0.254660| 0.034900| 0.285875| 0.223445| 0.000000| 0.000000| 0.000000
 3165.0| 0.278508| 0.037864| 0.312374| 0.244641| 0.000000| 0.000000| 0.000000
 3170.0| 0.313909| 0.051592| 0.360055| 0.267764| 0.000000| 0.000000| 0.000000
 3175.0| 0.330629| 0.043989| 0.369974| 0.291285| 0.000000| 0.000000| 0.000000
 3180.0| 0.309646| 0.010935| 0.319427| 0.299865| 0.000000| 0.000000| 0.000000
 3185.0| 0.293801| 0.011463| 0.304055| 0.283548| 0.000000| 0.000000| 0.000000
 3190.0| 0.303311| 0.039795| 0.338905| 0.267718| 0.000000| 0.000000| 0.000000
 3195.0| 0.304204| 0.031106| 0.332026| 0.276382| 0.000000| 0.000000| 0.000000
 3200.0| 0.292702| 0.000000| 0.000000| 0.292702| 0.000000| 0.000000| 0.000000
 3205.0| 0.295665| 0.000000| 0.000000| 0.295665| 0.000000| 0.000000| 0.000000
 3210.0| 0.288407| 0.000000| 0.000000| 0.288407| 0.000000| 0.000000| 0.000000
 3215.0| 0.278643| 0.000000| 0.000000| 0.278643| 0.000000| 0.000000| 0.000000
 3220.0| 0.268278| 0.000000| 0.000000| 0.268278| 0.000000| 0.000000| 0.000000
 3225.0| 0.259103| 0.000000| 0.000000| 0.259103| 0.000000| 0.000000| 0.000000
 3230.0| 0.258282| 0.000000| 0.000000| 0.258282| 0.000000| 0.000000| 0.000000
 3235.0| 0.271104| 0.000000| 0.000000| 0.271104| 0.000000| 0.000000| 0.000000
 3240.0| 0.290005| 0.000000| 0.000000| 0.290005| 0.000000| 0.000000| 0.000000
 3245.0| 0.307088| 0.000000| 0.000000| 0.307088| 0.000000| 0.000000| 0.000000
 3250.0| 0.325990| 0.000000| 0.000000| 0.325990| 0.000000| 0.000000| 0.000000
 3255.0| 0.350627| 0.000000| 0.000000| 0.350627| 0.000000| 0.000000| 0.000000
 3260.0| 0.374511| 0.000000| 0.000000| 0.374511| 0.000000| 0.000000| 0.000000
 3265.0| 0.389332| 0.000000| 0.000000| 0.389332| 0.000000| 0.000000| 0.000000
 3270.0| 0.389896| 0.000000| 0.000000| 0.389896| 0.000000| 0.000000| 0.000000
 3275.0| 0.376917| 0.000000| 0.000000| 0.376917| 0.000000| 0.000000| 0.000000
 3280.0| 0.371631| 0.000000| 0.000000| 0.371631| 0.000000| 0.000000| 0.000000
 3285.0| 0.391610| 0.000000| 0.000000| 0.391610| 0.000000| 0.000000| 0.000000
 3290.0| 0.419253| 0.000000| 0.000000| 0.419253| 0.000000| 0.000000| 0.000000
 3295.0| 0.432915| 0.000000| 0.000000| 0.432915| 0.000000| 0.000000| 0.000000
 3300.0| 0.429936| 0.000000| 0.000000| 0.429936| 0.000000| 0.000000| 0.000000
 3305.0| 0.414669| 0.000000| 0.000000| 0.414669| 0.000000| 0.000000| 0.000000
 3310.0| 0.400514| 0.000000| 0.000000| 0.400514| 0.000000| 0.000000| 0.000000
 3315.0| 0.397987| 0.000000| 0.000000| 0.397987| 0.000000| 0.000000| 0.000000
 3320.0| 0.397016| 0.000000| 0.000000| 0.397016| 0.000000| 0.000000| 0.000000
 3325.0| 0.387494| 0.000000| 0.000000| 0.387494| 0.000000| 0.000000| 0.000000
 3330.0| 0.379759| 0.000000| 0.000000| 0.379759| 0.000000| 0.000000| 0.000000
 3335.0| 0.384837| 0.000000| 0.000000| 0.384837| 0.000000| 0.000000| 0.000000
 3340.0| 0.396040| 0.000000| 0.000000| 0.396040| 0.000000| 0.000000| 0.000000
 3345.0| 0.403554| 0.000000| 0.000000| 0.403554| 0.000000| 0.000000| 0.000000
 3350.0| 0.402766| 0.000000| 0.000000| 0.402766| 0.000000| 0.000000| 0.000000
 3355.0| 0.392208| 0.000000| 0.000000| 0.392208| 0.000000| 0.000000| 0.000000
 3360.0| 0.377790| 0.000000| 0.000000| 0.377790| 0.000000| 0.000000| 0.000000
 3365.0| 0.367303| 0.000000| 0.000000| 0.367303| 0.000000| 0.000000| 0.000000
 3370.0| 0.368685| 0.000000| 0.000000| 0.368685| 0.000000| 0.000000| 0.000000
 3375.0| 0.385840| 0.000000| 0.000000| 0.385840| 0.000000| 0.000000| 0.000000
 3380.0| 0.406412| 0.000000| 0.000000| 0.406412| 0.000000| 0.000000| 0.000000
 3385.0| 0.417979| 0.000000| 0.000000| 0.417979| 0.000000| 0.000000| 0.000000
 3390.0| 0.424115| 0.000000| 0.000000| 0.424115| 0.000000| 0.000000| 0.000000
 3395.0| 0.430126| 0.000000| 0.000000| 0.430126| 0.000000| 0.000000| 0.000000
 3400.0| 0.432261| 0.000000| 0.000000| 0.432261| 0.000000| 0.000000| 0.000000
 3405.0| 0.427469| 0.000000| 0.000000| 0.427469| 0.000000| 0.000000| 0.000000
 3410.0| 0.424571| 0.000000| 0.000000| 0.424571| 0.000000| 0.000000| 0.000000
 3415.0| 0.431121| 0.000000| 0.000000| 0.431121| 0.000000| 0.000000| 0.000000
 3420.0| 0.437734| 0.000000| 0.000000| 0.437734| 0.000000| 0.000000| 0.000000
 3425.0| 0.433214| 0.000000| 0.000000| 0.433214| 0.000000| 0.000000| 0.000000
 3430.0| 0.416065| 0.000000| 0.000000| 0.416065| 0.000000| 0.000000| 0.000000
 3435.0| 0.390278| 0.000000| 0.000000| 0.390278| 0.000000| 0.000000| 0.000000
 3440.0| 0.372082| 0.000000| 0.000000| 0.372082| 0.000000| 0.000000| 0.000000
 3445.0| 0.375420| 0.000000| 0.000000| 0.375420| 0.000000| 0.000000| 0.000000
 3450.0| 0.392859| 0.000000| 0.000000| 0.392859| 0.000000| 0.000000| 0.000000
 3455.0| 0.412058| 0.000000| 0.000000| 0.412058| 0.000000| 0.000000| 0.000000
 3460.0| 0.422410| 0.000000| 0.000000| 0.422410| 0.000000| 0.000000| 0.000000
 3465.0| 0.417606| 0.000000| 0.000000| 0.417606| 0.000000| 0.000000| 0.000000
 3470.0| 0.406777| 0.000000| 0.000000| 0.406777| 0.000000| 0.000000| 0.000000
 3475.0| 0.400105| 0.000000| 0.000000| 0.400105| 0.000000| 0.000000| 0.000000
 3480.0| 0.396517| 0.000000| 0.000000| 0.396517| 0.000000| 0.000000| 0.000000
 3485.0| 0.394176| 0.000000| 0.000000| 0.394176| 0.000000| 0.000000| 0.000000
 3490.0| 0.399420| 0.000000| 0.000000| 0.399420| 0.000000| 0.000000| 0.000000
 3495.0| 0.417845| 0.000000| 0.000000| 0.417845| 0.000000| 0.000000| 0.000000
 3500.0| 0.443906| 0.000000| 0.000000| 0.443906| 0.000000| 0.000000| 0.000000
 3505.0| 0.468004| 0.000000| 0.000000| 0.468004| 0.000000| 0.000000| 0.000000
 3510.0| 0.452975| 0.025144| 0.000000| 0.475464| 0.430486| 0.000000| 0.000000
 3515.0| 0.464855| 0.007806| 0.000000| 0.457871| 0.471839| 0.000000| 0.000000
 3520.0| 0.442014| 0.005673| 0.000000| 0.436939| 0.447090| 0.000000| 0.000000
 3525.0| 0.429689| 0.007283| 0.000000| 0.436204| 0.423174| 0.000000| 0.000000
 3530.0| 0.487678| 0.035002| 0.000000| 0.456371| 0.518985| 0.000000| 0.000000
 3535.0| 0.522392| 0.036388| 0.000000| 0.489845| 0.554939| 0.000000| 0.000000
 3540.0| 0.528410| 0.010901| 0.000000| 0.518659| 0.538161| 0.000000| 0.000000
 3545.0| 0.532130| 0.006922| 0.000000| 0.525938| 0.538322| 0.000000| 0.000000
 3550.0| 0.520827| 0.012605| 0.000000| 0.509553| 0.532101| 0.000000| 0.000000
 3555.0| 0.477754| 0.003447| 0.000000| 0.474670| 0.480837| 0.000000| 0.000000
 3560.0| 0.456572| 0.017519| 0.000000| 0.440902| 0.472241| 0.000000| 0.000000
 3565.0| 0.412484| 0.012234| 0.000000| 0.423427| 0.401542| 0.000000| 0.000000
 3570.0| 0.391492| 0.015385| 0.000000| 0.405253| 0.377731| 0.000000| 0.000000
 3575.0| 0.394166| 0.024383| 0.000000| 0.372358| 0.415975| 0.000000| 0.000000
 3580.0| 0.363176| 0.009383| 0.000000| 0.354783| 0.371570| 0.000000| 0.000000
 3585.0| 0.365704| 0.017426| 0.000000| 0.381290| 0.350118| 0.000000| 0.000000
 3590.0| 0.431383| 0.000193| 0.000000| 0.431470| 0.431297| 0.000000| 0.000000
 3595.0| 0.491936| 0.019483| 0.000000| 0.474510| 0.509362| 0.000000| 0.000000
 3600.0| 0.502058| 0.016650| 0.000000| 0.487165| 0.516950| 0.000000| 0.000000
 3605.0| 0.444913| 0.017036| 0.000000| 0.460151| 0.429675| 0.000000| 0.000000
 3610.0| 0.425137| 0.000000| 0.000000| 0.000000| 0.425137| 0.000000| 0.000000
 3615.0| 0.424149| 0.000000| 0.000000| 0.000000| 0.424149| 0.000000| 0.000000
 3620.0| 0.451029| 0.000000| 0.000000| 0.000000| 0.451029| 0.000000| 0.000000
 3625.0| 0.542445| 0.000000| 0.000000| 0.000000| 0.542445| 0.000000| 0.000000
 3630.0| 0.484635| 0.000000| 0.000000| 0.000000| 0.484635| 0.000000| 0.000000
 3635.0| 0.480196| 0.000000| 0.000000| 0.000000| 0.480196| 0.000000| 0.000000
 3640.0| 0.529951| 0.000000| 0.000000| 0.000000| 0.529951| 0.000000| 0.000000
 3645.0| 0.474807| 0.000000| 0.000000| 0.000000| 0.474807| 0.000000| 0.000000
 3650.0| 0.509522| 0.000000| 0.000000| 0.000000| 0.509522| 0.000000| 0.000000
 3655.0| 0.625897| 0.000000| 0.000000| 0.000000| 0.625897| 0.000000| 0.000000
 3660.0| 0.635087| 0.000000| 0.000000| 0.000000| 0.635087| 0.000000| 0.000000
 3665.0| 0.588457| 0.000000| 0.000000| 0.000000| 0.588457| 0.000000| 0.000000
 3670.0| 0.598586| 0.000000| 0.000000| 0.000000| 0.598586| 0.000000| 0.000000
 3675.0| 0.594509| 0.000000| 0.000000| 0.000000| 0.594509| 0.000000| 0.000000
 3680.0| 0.540397| 0.000000| 0.000000| 0.000000| 0.540397| 0.000000| 0.000000
 3685.0| 0.529629| 0.000000| 0.000000| 0.000000| 0.529629| 0.000000| 0.000000
 3690.0| 0.571241| 0.000000| 0.000000| 0.000000| 0.571241| 0.000000| 0.000000
 3695.0| 0.620410| 0.000000| 0.000000| 0.000000| 0.620410| 0.000000| 0.000000
 3700.0| 0.630368| 0.000000| 0.000000| 0.000000| 0.630368| 0.000000| 0.000000
 3705.0| 0.520973| 0.000000| 0.000000| 0.000000| 0.520973| 0.000000| 0.000000
 3710.0| 0.538600| 0.000000| 0.000000| 0.000000| 0.538600| 0.000000| 0.000000
 3715.0| 0.588791| 0.000000| 0.000000| 0.000000| 0.588791| 0.000000| 0.000000
 3720.0| 0.479304| 0.000000| 0.000000| 0.000000| 0.479304| 0.000000| 0.000000
 3725.0| 0.513412| 0.000000| 0.000000| 0.000000| 0.513412| 0.000000| 0.000000
 3730.0| 0.489832| 0.000000| 0.000000| 0.000000| 0.489832| 0.000000| 0.000000
 3735.0| 0.383781| 0.000000| 0.000000| 0.000000| 0.383781| 0.000000| 0.000000
 3740.0| 0.438882| 0.000000| 0.000000| 0.000000| 0.438882| 0.000000| 0.000000
 3745.0| 0.411908| 0.000000| 0.000000| 0.000000| 0.411908| 0.000000| 0.000000
 3750.0| 0.416762| 0.000000| 0.000000| 0.000000| 0.416762| 0.000000| 0.000000
 3755.0| 0.532040| 0.000000| 0.000000| 0.000000| 0.532040| 0.000000| 0.000000
 3760.0| 0.491729| 0.000000| 0.000000| 0.000000| 0.491729| 0.000000| 0.000000
 3765.0| 0.500570| 0.000000| 0.000000| 0.000000| 0.500570| 0.000000| 0.000000
 3770.0| 0.571179| 0.000000| 0.000000| 0.000000| 0.571179| 0.000000| 0.000000
 3775.0| 0.651598| 0.000000| 0.000000| 0.000000| 0.651598| 0.000000| 0.000000
 3780.0| 0.698796| 0.000000| 0.000000| 0.000000| 0.698796| 0.000000| 0.000000
 3785.0| 0.661979| 0.000000| 0.000000| 0.000000| 0.661979| 0.000000| 0.000000
 3790.0| 0.576761| 0.000000| 0.000000| 0.000000| 0.576761| 0.000000| 0.000000
 3795.0| 0.528043| 0.000000| 0.000000| 0.000000| 0.528043| 0.000000| 0.000000
 3800.0| 0.565098| 0.000000| 0.000000| 0.000000| 0.565098| 0.000000| 0.000000
 3805.0| 0.637960| 0.000000| 0.000000| 0.000000| 0.637960| 0.000000| 0.000000
 3810.0| 0.639782| 0.000000| 0.000000| 0.000000| 0.639782| 0.000000| 0.000000
 3815.0| 0.533520| 0.000000| 0.000000| 0.000000| 0.533520| 0.000000| 0.000000
 3820.0| 0.446786| 0.000000| 0.000000| 0.000000| 0.446786| 0.000000| 0.000000
 3825.0| 0.375553| 0.000000| 0.000000| 0.000000| 0.375553| 0.000000| 0.000000
 3830.0| 0.342589| 0.000000| 0.000000| 0.000000| 0.342589| 0.000000| 0.000000
 3835.0| 0.325299| 0.000000| 0.000000| 0.000000| 0.325299| 0.000000| 0.000000
 3840.0| 0.390568| 0.000000| 0.000000| 0.000000| 0.390568| 0.000000| 0.000000
 3845.0| 0.518216| 0.000000| 0.000000| 0.000000| 0.518216| 0.000000| 0.000000
 3850.0| 0.536922| 0.000000| 0.000000| 0.000000| 0.536922| 0.000000| 0.000000
 3855.0| 0.496902| 0.000000| 0.000000| 0.000000| 0.496902| 0.000000| 0.000000
 3860.0| 0.467175| 0.000000| 0.000000| 0.000000| 0.467175| 0.000000| 0.000000
 3865.0| 0.537154| 0.000000| 0.000000| 0.000000| 0.537154| 0.000000| 0.000000
 3870.0| 0.499915| 0.000000| 0.000000| 0.000000| 0.499915| 0.000000| 0.000000
 3875.0| 0.502732| 0.000000| 0.000000| 0.000000| 0.502732| 0.000000| 0.000000
 3880.0| 0.499194| 0.000000| 0.000000| 0.000000| 0.499194| 0.000000| 0.000000
 3885.0| 0.475553| 0.000000| 0.000000| 0.000000| 0.475553| 0.000000| 0.000000
 3890.0| 0.509875| 0.000000| 0.000000| 0.000000| 0.509875| 0.000000| 0.000000
 3895.0| 0.595964| 0.000000| 0.000000| 0.000000| 0.595964| 0.000000| 0.000000
 3900.0| 0.595432| 0.000000| 0.000000| 0.000000| 0.595432| 0.000000| 0.000000
 3905.0| 0.594276| 0.001507| 0.000000| 0.000000| 0.595613| 0.592939| 0.000000
 3910.0| 0.650641| 0.013851| 0.000000| 0.000000| 0.663029| 0.638253| 0.000000
 3915.0| 0.652812| 0.005790| 0.000000| 0.000000| 0.657990| 0.647635| 0.000000
 3920.0| 0.579023| 0.018486| 0.000000| 0.000000| 0.562488| 0.595557| 0.000000
 3925.0| 0.471200| 0.020569| 0.000000| 0.000000| 0.452803| 0.489598| 0.000000
 3930.0| 0.337703| 0.043357| 0.000000| 0.000000| 0.298924| 0.376483| 0.000000
 3935.0| 0.288152| 0.031521| 0.000000| 0.000000| 0.259958| 0.316345| 0.000000
 3940.0| 0.370961| 0.032258| 0.000000| 0.000000| 0.399813| 0.342109| 0.000000
 3945.0| 0.478525| 0.048376| 0.000000| 0.000000| 0.521794| 0.435256| 0.000000
 3950.0| 0.577042| 0.046896| 0.000000| 0.000000| 0.618988| 0.535096| 0.000000
 3955.0| 0.605280| 0.030412| 0.000000| 0.000000| 0.632481| 0.578079| 0.000000
 3960.0| 0.534769| 0.009602| 0.000000| 0.000000| 0.526178| 0.543359| 0.000000
 3965.0| 0.411635| 0.062881| 0.000000| 0.000000| 0.355393| 0.467877| 0.000000
 3970.0| 0.373458| 0.049803| 0.000000| 0.000000| 0.328913| 0.418003| 0.000000
 3975.0| 0.491209| 0.053287| 0.000000| 0.000000| 0.538870| 0.443548| 0.000000
 3980.0| 0.625900| 0.089360| 0.000000| 0.000000| 0.705826| 0.545975| 0.000000
 3985.0| 0.716475| 0.040233| 0.000000| 0.000000| 0.752461| 0.680488| 0.000000
 3990.0| 0.792461| 0.002043| 0.000000| 0.000000| 0.794276| 0.790647| 0.000000
 3995.0| 0.828249| 0.021703| 0.000000| 0.000000| 0.808838| 0.847660| 0.000000
 4000.0| 0.840898| 0.023019| 0.000000| 0.000000| 0.820308| 0.861487| 0.000000
 4005.0| 0.843147| 0.022227| 0.000000| 0.000000| 0.823266| 0.863027| 0.000000
 4010.0| 0.866640| 0.010617| 0.000000| 0.000000| 0.857147| 0.876133| 0.000000
 4015.0| 0.889515| 0.012164| 0.000000| 0.000000| 0.878634| 0.900397| 0.000000
 4020.0| 0.903170| 0.015780| 0.000000| 0.000000| 0.889055| 0.917286| 0.000000
 4025.0| 0.900373| 0.012945| 0.000000| 0.000000| 0.888795| 0.911951| 0.000000
 4030.0| 0.859303| 0.031419| 0.000000| 0.000000| 0.831202| 0.887403| 0.000000
 4035.0| 0.850784| 0.010993| 0.000000| 0.000000| 0.840955| 0.860612| 0.000000
