#Table: J/PASP/110/863/g2v.dat.gz (cdsarc.u-strasbg.fr)
-------------------------------------------------------------------------------------------------
 lambda|    nflam|  sdnflam|       fi|       fg|       fj|       fs|       fk|      fd1|      fd2
 4665.0| 1.071996| 0.028582| 0.000000| 0.000000| 1.090166| 1.034574| 1.091248| 0.000000| 0.000000
 4670.0| 1.062896| 0.022983| 0.000000| 0.000000| 1.091748| 1.041063| 1.055877| 0.000000| 0.000000
 4675.0| 1.083195| 0.020897| 0.000000| 0.000000| 1.110467| 1.071493| 1.067626| 0.000000| 0.000000
 4680.0| 1.091888| 0.024209| 0.000000| 0.000000| 1.115053| 1.061566| 1.099045| 0.000000| 0.000000
 4685.0| 1.100047| 0.021825| 0.000000| 0.000000| 1.115966| 1.071534| 1.112643| 0.000000| 0.000000
 4690.0| 1.099731| 0.018519| 0.000000| 0.000000| 1.115964| 1.076019| 1.107210| 0.000000| 0.000000
 4695.0| 1.090817| 0.021152| 0.000000| 0.000000| 1.114911| 1.066947| 1.090592| 0.000000| 0.000000
 4700.0| 1.058025| 0.026680| 0.000000| 0.000000| 1.079982| 1.023519| 1.070576| 0.000000| 0.000000
 4705.0| 1.050226| 0.027244| 0.000000| 0.000000| 1.076818| 1.016348| 1.057511| 0.000000| 0.000000
 4710.0| 1.068330| 0.024529| 0.000000| 0.000000| 1.094095| 1.038846| 1.072051| 0.000000| 0.000000
 4715.0| 1.103344| 0.019878| 0.000000| 0.000000| 1.109556| 1.078348| 1.122130| 0.000000| 0.000000
 4720.0| 1.129726| 0.019205| 0.000000| 0.000000| 1.121040| 1.113629| 1.154508| 0.000000| 0.000000
 4725.0| 1.109633| 0.014833| 0.000000| 0.000000| 1.112300| 1.091641| 1.124957| 0.000000| 0.000000
 4730.0| 1.075239| 0.017811| 0.000000| 0.000000| 1.087341| 1.051915| 1.086460| 0.000000| 0.000000
 4735.0| 1.084826| 0.016893| 0.000000| 0.000000| 1.096392| 1.062716| 1.095371| 0.000000| 0.000000
 4740.0| 1.108335| 0.018209| 0.000000| 0.000000| 1.115672| 1.085020| 1.124314| 0.000000| 0.000000
 4745.0| 1.126090| 0.016178| 0.000000| 0.000000| 1.138489| 1.105025| 1.134755| 0.000000| 0.000000
 4750.0| 1.120450| 0.017737| 0.000000| 0.000000| 1.136269| 1.097824| 1.127255| 0.000000| 0.000000
 4755.0| 1.101453| 0.015848| 0.000000| 0.000000| 1.111583| 1.080718| 1.112060| 0.000000| 0.000000
 4760.0| 1.092336| 0.021368| 0.000000| 0.000000| 1.112498| 1.065452| 1.099059| 0.000000| 0.000000
 4765.0| 1.082092| 0.024582| 0.000000| 0.000000| 1.099410| 1.049942| 1.096926| 0.000000| 0.000000
 4770.0| 1.104987| 0.019187| 0.000000| 0.000000| 1.123909| 1.081226| 1.109826| 0.000000| 0.000000
 4775.0| 1.132488| 0.011734| 0.000000| 0.000000| 1.144203| 1.118033| 1.135228| 0.000000| 0.000000
 4780.0| 1.135162| 0.016127| 0.000000| 0.000000| 1.142883| 1.114290| 1.148314| 0.000000| 0.000000
 4785.0| 1.113821| 0.021469| 0.000000| 0.000000| 1.124481| 1.085966| 1.131016| 0.000000| 0.000000
 4790.0| 1.109454| 0.010172| 0.000000| 0.000000| 1.117595| 1.096238| 1.114529| 0.000000| 0.000000
 4795.0| 1.128419| 0.007046| 0.000000| 0.000000| 1.136550| 1.120525| 1.128181| 0.000000| 0.000000
 4800.0| 1.130773| 0.018747| 0.000000| 0.000000| 1.141462| 1.106286| 1.144570| 0.000000| 0.000000
 4805.0| 1.118817| 0.016053| 0.000000| 0.000000| 1.122389| 1.099096| 1.134967| 0.000000| 0.000000
 4810.0| 1.112826| 0.007468| 0.000000| 0.000000| 1.110935| 1.105473| 1.122070| 0.000000| 0.000000
 4815.0| 1.130485| 0.005248| 0.000000| 0.000000| 1.136149| 1.124308| 1.130999| 0.000000| 0.000000
 4820.0| 1.132031| 0.012312| 0.000000| 0.000000| 1.133599| 1.117362| 1.145131| 0.000000| 0.000000
 4825.0| 1.115323| 0.021504| 0.000000| 0.000000| 1.106760| 1.096380| 1.142829| 0.000000| 0.000000
 4830.0| 1.108741| 0.014701| 0.000000| 0.000000| 1.111031| 1.091041| 1.124152| 0.000000| 0.000000
 4835.0| 1.101109| 0.015176| 0.000000| 0.000000| 1.119367| 1.085203| 1.098759| 0.000000| 0.000000
 4840.0| 1.090508| 0.013122| 0.000000| 0.000000| 1.103980| 1.074534| 1.093009| 0.000000| 0.000000
 4845.0| 1.098480| 0.016703| 0.000000| 0.000000| 1.100969| 1.078419| 1.116052| 0.000000| 0.000000
 4850.0| 1.077241| 0.013524| 0.000000| 0.000000| 1.079208| 1.061027| 1.091489| 0.000000| 0.000000
 4855.0| 0.978746| 0.014347| 0.000000| 0.000000| 0.996917| 0.973785| 0.965536| 0.000000| 0.000000
 4860.0| 0.871057| 0.016928| 0.000000| 0.000000| 0.893211| 0.859550| 0.860410| 0.000000| 0.000000
 4865.0| 0.920138| 0.025067| 0.000000| 0.000000| 0.950815| 0.914908| 0.894690| 0.000000| 0.000000
 4870.0| 0.993945| 0.016354| 0.000000| 0.000000| 1.011138| 0.974293| 0.996403| 0.000000| 0.000000
 4875.0| 1.043033| 0.025269| 0.000000| 0.000000| 1.052703| 1.010795| 1.065600| 0.000000| 0.000000
 4880.0| 1.071847| 0.016320| 0.000000| 0.000000| 1.084007| 1.050552| 1.080983| 0.000000| 0.000000
 4885.0| 1.046182| 0.023031| 0.000000| 0.000000| 1.068656| 1.017538| 1.052351| 0.000000| 0.000000
 4890.0| 1.034567| 0.024808| 0.000000| 0.000000| 1.062353| 1.006107| 1.035243| 0.000000| 0.000000
 4895.0| 1.084442| 0.018125| 0.000000| 0.000000| 1.108110| 1.071127| 1.074090| 0.000000| 0.000000
 4900.0| 1.114931| 0.015654| 0.000000| 0.000000| 1.127077| 1.094570| 1.123145| 0.000000| 0.000000
 4905.0| 1.111977| 0.029244| 0.000000| 0.000000| 1.134062| 1.073842| 1.128025| 0.000000| 0.000000
 4910.0| 1.084056| 0.019525| 0.000000| 0.000000| 1.102638| 1.059553| 1.089976| 0.000000| 0.000000
 4915.0| 1.048063| 0.028942| 0.000000| 0.000000| 1.085839| 1.026539| 1.031811| 0.000000| 0.000000
 4920.0| 1.002470| 0.024897| 0.000000| 0.000000| 1.028160| 0.972249| 1.007000| 0.000000| 0.000000
 4925.0| 1.049057| 0.013358| 0.000000| 0.000000| 1.062668| 1.032743| 1.051761| 0.000000| 0.000000
 4930.0| 1.097459| 0.020034| 0.000000| 0.000000| 1.117118| 1.072591| 1.102668| 0.000000| 0.000000
 4935.0| 1.074866| 0.026962| 0.000000| 0.000000| 1.086163| 1.040249| 1.098186| 0.000000| 0.000000
 4940.0| 1.066343| 0.015121| 0.000000| 0.000000| 1.065295| 1.049748| 1.083986| 0.000000| 0.000000
 4945.0| 1.104984| 0.011207| 0.000000| 0.000000| 1.114591| 1.090593| 1.109769| 0.000000| 0.000000
 4950.0| 1.115814| 0.021211| 0.000000| 0.000000| 1.124714| 1.088579| 1.134149| 0.000000| 0.000000
 4955.0| 1.078531| 0.029523| 0.000000| 0.000000| 1.074462| 1.047277| 1.113856| 0.000000| 0.000000
 4960.0| 1.067814| 0.016405| 0.000000| 0.000000| 1.055200| 1.059065| 1.089178| 0.000000| 0.000000
 4965.0| 1.092007| 0.009930| 0.000000| 0.000000| 1.095913| 1.079324| 1.100785| 0.000000| 0.000000
 4970.0| 1.092470| 0.012233| 0.000000| 0.000000| 1.090292| 1.079823| 1.107296| 0.000000| 0.000000
 4975.0| 1.082224| 0.012924| 0.000000| 0.000000| 1.098118| 1.079334| 1.069220| 0.000000| 0.000000
 4980.0| 1.039957| 0.015636| 0.000000| 0.000000| 1.059105| 1.024109| 1.036657| 0.000000| 0.000000
 4985.0| 1.034750| 0.021251| 0.000000| 0.000000| 1.035091| 1.010480| 1.058678| 0.000000| 0.000000
 4990.0| 1.071797| 0.017670| 0.000000| 0.000000| 1.074009| 1.050745| 1.090637| 0.000000| 0.000000
 4995.0| 1.072875| 0.012216| 0.000000| 0.000000| 1.079462| 1.056969| 1.082194| 0.000000| 0.000000
 5000.0| 1.050619| 0.024704| 0.000000| 0.000000| 1.076808| 1.021088| 1.053961| 0.000000| 0.000000
 5005.0| 1.020208| 0.022116| 0.000000| 0.000000| 1.033336| 0.991288| 1.035999| 0.000000| 0.000000
 5010.0| 1.013747| 0.015988| 0.000000| 0.000000| 1.023161| 0.992855| 1.025227| 0.000000| 0.000000
 5015.0| 0.998610| 0.015190| 0.000000| 0.000000| 0.998588| 0.981403| 1.015839| 0.000000| 0.000000
 5020.0| 1.005138| 0.014625| 0.000000| 0.000000| 0.995704| 0.995428| 1.024283| 0.000000| 0.000000
 5025.0| 1.037299| 0.017508| 0.000000| 0.000000| 1.030448| 1.021779| 1.059669| 0.000000| 0.000000
 5030.0| 1.059317| 0.016101| 0.000000| 0.000000| 1.054427| 1.044002| 1.079523| 0.000000| 0.000000
 5035.0| 1.041466| 0.011893| 0.000000| 0.000000| 1.049721| 1.025899| 1.048779| 0.000000| 0.000000
 5040.0| 1.009378| 0.013405| 0.000000| 0.000000| 1.022034| 0.992519| 1.013580| 0.000000| 0.000000
 5045.0| 1.028970| 0.012090| 0.000000| 0.000000| 1.044602| 1.018973| 1.023335| 0.000000| 0.000000
 5050.0| 1.047373| 0.010409| 0.000000| 0.000000| 1.047124| 1.035683| 1.059312| 0.000000| 0.000000
 5055.0| 1.065857| 0.015853| 0.000000| 0.000000| 1.062022| 1.060936| 1.090040| 1.050429| 0.000000
 5060.0| 1.081087| 0.020771| 0.000000| 0.000000| 1.095346| 1.075642| 1.101245| 1.052116| 0.000000
 5065.0| 1.059640| 0.025291| 0.000000| 0.000000| 1.075203| 1.050206| 1.086928| 1.026223| 0.000000
 5070.0| 1.043401| 0.027883| 0.000000| 0.000000| 1.075935| 1.033679| 1.057013| 1.006978| 0.000000
 5075.0| 1.025400| 0.027903| 0.000000| 0.000000| 1.062922| 1.020651| 1.027746| 0.990283| 0.000000
 5080.0| 1.012832| 0.019266| 0.000000| 0.000000| 1.034345| 1.003462| 1.024764| 0.988758| 0.000000
 5085.0| 1.040964| 0.020372| 0.000000| 0.000000| 1.057875| 1.027373| 1.061052| 1.017554| 0.000000
 5090.0| 1.068281| 0.020710| 0.000000| 0.000000| 1.082006| 1.061099| 1.089600| 1.040419| 0.000000
 5095.0| 1.047173| 0.023786| 0.000000| 0.000000| 1.065300| 1.041927| 1.068126| 1.013339| 0.000000
 5100.0| 1.028840| 0.017670| 0.000000| 0.000000| 1.052805| 1.020722| 1.033269| 1.008565| 0.000000
 5105.0| 1.030077| 0.018591| 0.000000| 0.000000| 1.057438| 1.024851| 1.028095| 1.009924| 0.000000
 5110.0| 1.039163| 0.015641| 0.000000| 0.000000| 1.059660| 1.035164| 1.042463| 1.019365| 0.000000
 5115.0| 1.061152| 0.010482| 0.000000| 0.000000| 1.076711| 1.061292| 1.055655| 1.050950| 0.000000
 5120.0| 1.048967| 0.023657| 0.000000| 0.000000| 1.077067| 1.044063| 1.057825| 1.016914| 0.000000
 5125.0| 1.019428| 0.027627| 0.000000| 0.000000| 1.041543| 1.009290| 1.044691| 0.982190| 0.000000
 5130.0| 1.015270| 0.025365| 0.000000| 0.000000| 1.047333| 1.007592| 1.023340| 0.982814| 0.000000
 5135.0| 1.009257| 0.028034| 0.000000| 0.000000| 1.051798| 1.000869| 1.002926| 0.981435| 0.000000
 5140.0| 0.990184| 0.016763| 0.000000| 0.000000| 1.015378| 0.981677| 0.989494| 0.974187| 0.000000
 5145.0| 0.997964| 0.020224| 0.000000| 0.000000| 1.030329| 0.987332| 0.988832| 0.985362| 0.000000
 5150.0| 1.016369| 0.020924| 0.000000| 0.000000| 1.049506| 1.000482| 1.008821| 1.006666| 0.000000
 5155.0| 1.029429| 0.017376| 0.000000| 0.000000| 1.048076| 1.016165| 1.042504| 1.010972| 0.000000
 5160.0| 1.006730| 0.020255| 0.000000| 0.000000| 1.028912| 0.991044| 1.021467| 0.985497| 0.000000
 5165.0| 0.891644| 0.018702| 0.000000| 0.000000| 0.913135| 0.882169| 0.902600| 0.868673| 0.000000
 5170.0| 0.823366| 0.015855| 0.000000| 0.000000| 0.846244| 0.819183| 0.805453| 0.822582| 0.000000
 5175.0| 0.888602| 0.033816| 0.000000| 0.000000| 0.913948| 0.879189| 0.841504| 0.919765| 0.000000
 5180.0| 0.913770| 0.022107| 0.000000| 0.000000| 0.938376| 0.903669| 0.927288| 0.885748| 0.000000
 5185.0| 0.909038| 0.034254| 0.000000| 0.000000| 0.903880| 0.885047| 0.962315| 0.884909| 0.000000
 5190.0| 0.957227| 0.017631| 0.000000| 0.000000| 0.974000| 0.938676| 0.972927| 0.943305| 0.000000
 5195.0| 0.987167| 0.013565| 0.000000| 0.000000| 0.998403| 0.976165| 1.000896| 0.973205| 0.000000
 5200.0| 1.008146| 0.020771| 0.000000| 0.000000| 1.030589| 0.995377| 1.022878| 0.983741| 0.000000
 5205.0| 0.990462| 0.020066| 0.000000| 0.000000| 1.003281| 0.976602| 1.013604| 0.968361| 0.000000
 5210.0| 0.993715| 0.019867| 0.000000| 0.000000| 1.015721| 0.986284| 1.005226| 0.967627| 0.000000
 5215.0| 1.018666| 0.015663| 0.000000| 0.000000| 1.037469| 1.011334| 1.026501| 0.999361| 0.000000
 5220.0| 1.024462| 0.013984| 0.000000| 0.000000| 1.039456| 1.011243| 1.035183| 1.011966| 0.000000
 5225.0| 0.988940| 0.009828| 0.000000| 0.000000| 0.999863| 0.977568| 0.995582| 0.982746| 0.000000
 5230.0| 0.976666| 0.013547| 0.000000| 0.000000| 0.998351| 0.970541| 0.969226| 0.968546| 0.000000
 5235.0| 1.013394| 0.008016| 0.000000| 0.000000| 1.024935| 1.011863| 1.012537| 1.004240| 0.000000
 5240.0| 1.054198| 0.009398| 0.000000| 0.000000| 1.061182| 1.047399| 1.064299| 1.043910| 0.000000
 5245.0| 1.049581| 0.008738| 0.000000| 0.000000| 1.054588| 1.045884| 1.059452| 1.038399| 0.000000
 5250.0| 1.030738| 0.005777| 0.000000| 0.000000| 1.034798| 1.031014| 1.035187| 1.021954| 0.000000
 5255.0| 1.032745| 0.010014| 0.000000| 0.000000| 1.043064| 1.035794| 1.034395| 1.017727| 0.000000
 5260.0| 1.005484| 0.015538| 0.000000| 0.000000| 1.018531| 0.995824| 1.020500| 0.987078| 0.000000
 5265.0| 0.925301| 0.026642| 0.000000| 0.000000| 0.936107| 0.899449| 0.960533| 0.905117| 0.000000
 5270.0| 0.913742| 0.011618| 0.000000| 0.000000| 0.930674| 0.903863| 0.915405| 0.905027| 0.000000
 5275.0| 0.969930| 0.016784| 0.000000| 0.000000| 0.987116| 0.967693| 0.945809| 0.979101| 0.000000
 5280.0| 1.009905| 0.008714| 0.000000| 0.000000| 1.017115| 1.006615| 1.017696| 0.998193| 0.000000
 5285.0| 1.042292| 0.022401| 0.000000| 0.000000| 1.030948| 1.031370| 1.078172| 1.028679| 0.000000
 5290.0| 1.063214| 0.020375| 0.000000| 0.000000| 1.058468| 1.058607| 1.093733| 1.042047| 0.000000
 5295.0| 1.036435| 0.013844| 0.000000| 0.000000| 1.039482| 1.033903| 1.054086| 1.018270| 0.000000
 5300.0| 1.017362| 0.009631| 0.000000| 0.000000| 1.024164| 1.020834| 1.022410| 1.002039| 0.000000
 5305.0| 1.050274| 0.005086| 0.000000| 0.000000| 1.054325| 1.051243| 1.053183| 1.042347| 0.000000
 5310.0| 1.074499| 0.012442| 0.000000| 0.000000| 1.062281| 1.067313| 1.092599| 1.075806| 0.000000
 5315.0| 1.064240| 0.013015| 0.000000| 0.000000| 1.047940| 1.058892| 1.080188| 1.069939| 0.000000
 5320.0| 1.030370| 0.004947| 0.000000| 0.000000| 1.027662| 1.024953| 1.037107| 1.031756| 0.000000
 5325.0| 0.979597| 0.015587| 0.000000| 0.000000| 0.984243| 0.972880| 1.000179| 0.961087| 0.000000
 5330.0| 0.984233| 0.007946| 0.000000| 0.000000| 0.994881| 0.977324| 0.987261| 0.977467| 0.000000
 5335.0| 1.018634| 0.009398| 0.000000| 0.000000| 1.025919| 1.018667| 1.004414| 1.025536| 0.000000
 5340.0| 1.016944| 0.008722| 0.000000| 0.000000| 1.009651| 1.018586| 1.029488| 1.010050| 0.000000
 5345.0| 1.022005| 0.012369| 0.000000| 0.000000| 1.012160| 1.019033| 1.041403| 1.015424| 0.000000
 5350.0| 1.037141| 0.011828| 0.000000| 0.000000| 1.020879| 1.039568| 1.051592| 1.036524| 0.000000
 5355.0| 1.062522| 0.006218| 0.000000| 0.000000| 1.057199| 1.066001| 1.070186| 1.056701| 0.000000
 5360.0| 1.057955| 0.008119| 0.000000| 0.000000| 1.048961| 1.058424| 1.069609| 1.054826| 0.000000
 5365.0| 1.014925| 0.009301| 0.000000| 0.000000| 1.007741| 1.011385| 1.029656| 1.010918| 0.000000
 5370.0| 0.994898| 0.002901| 0.000000| 0.000000| 0.993091| 0.991421| 0.997298| 0.997783| 0.000000
 5375.0| 1.020582| 0.003654| 0.000000| 0.000000| 1.025056| 1.021952| 1.015837| 1.019485| 0.000000
 5380.0| 1.040212| 0.004219| 0.000000| 0.000000| 1.038630| 1.036262| 1.046692| 1.039264| 0.000000
 5385.0| 1.037739| 0.006846| 0.000000| 0.000000| 1.030943| 1.031919| 1.044734| 1.043361| 0.000000
 5390.0| 1.021735| 0.005656| 0.000000| 0.000000| 1.021133| 1.015362| 1.020504| 1.029941| 0.000000
 5395.0| 1.001173| 0.009682| 0.000000| 0.000000| 1.002500| 0.991766| 0.995244| 1.015182| 0.000000
 5400.0| 0.988018| 0.012307| 0.000000| 0.000000| 0.996865| 0.976195| 0.977325| 1.001688| 0.000000
 5405.0| 0.975435| 0.009504| 0.000000| 0.000000| 0.984071| 0.962801| 0.971611| 0.983257| 0.000000
 5410.0| 0.989970| 0.010565| 0.000000| 0.000000| 0.999607| 0.978697| 0.981793| 0.999784| 0.000000
 5415.0| 1.015343| 0.007981| 0.000000| 0.000000| 1.024663| 1.010521| 1.006083| 1.020106| 0.000000
 5420.0| 1.022781| 0.006394| 0.000000| 0.000000| 1.031945| 1.015392| 1.021929| 1.021857| 0.000000
 5425.0| 1.015395| 0.007929| 0.000000| 0.000000| 1.021720| 1.004622| 1.012622| 1.022617| 0.000000
 5430.0| 1.005726| 0.006692| 0.000000| 0.000000| 1.009596| 0.995763| 1.005576| 1.011969| 0.000000
 5435.0| 1.020884| 0.009853| 0.000000| 0.000000| 1.014073| 1.010246| 1.026313| 1.032904| 0.000000
 5440.0| 1.045811| 0.010673| 0.000000| 0.000000| 1.051507| 1.029021| 1.048668| 1.054050| 0.000000
 5445.0| 1.025044| 0.012278| 0.000000| 0.000000| 1.022093| 1.017050| 1.044385| 1.016649| 0.000000
 5450.0| 1.019689| 0.005693| 0.000000| 0.000000| 1.018813| 1.016043| 1.028553| 1.015345| 0.000000
 5455.0| 1.019824| 0.005072| 0.000000| 0.000000| 1.012158| 1.020142| 1.022304| 1.024691| 0.000000
 5460.0| 1.022677| 0.003596| 0.000000| 0.000000| 1.023839| 1.019186| 1.027599| 1.020082| 0.000000
 5465.0| 1.024847| 0.008545| 0.000000| 0.000000| 1.018727| 1.021454| 1.038437| 1.020771| 0.000000
 5470.0| 1.024073| 0.008314| 0.000000| 0.000000| 1.018857| 1.016114| 1.036128| 1.025192| 0.000000
 5475.0| 1.004306| 0.009158| 0.000000| 0.000000| 0.999541| 0.993211| 1.009420| 1.015051| 0.000000
 5480.0| 0.998716| 0.007449| 0.000000| 0.000000| 1.000689| 0.996241| 0.989499| 1.008435| 0.000000
 5485.0| 1.016028| 0.007706| 0.000000| 0.000000| 1.017606| 1.017518| 1.004634| 1.024355| 0.000000
 5490.0| 1.023611| 0.007412| 0.000000| 0.000000| 1.011963| 1.025329| 1.028998| 1.028152| 0.000000
 5495.0| 1.026447| 0.003894| 0.000000| 0.000000| 1.022634| 1.024597| 1.032302| 1.026253| 0.000000
 5500.0| 1.023137| 0.006836| 0.000000| 0.000000| 1.034009| 1.018159| 1.020504| 1.019875| 0.000000
 5505.0| 1.011279| 0.004085| 0.000000| 0.000000| 1.017415| 1.011406| 1.008326| 1.007970| 0.000000
 5510.0| 1.007663| 0.001055| 0.000000| 0.000000| 1.006870| 1.007205| 1.009294| 1.007282| 0.000000
 5515.0| 1.017693| 0.007867| 0.000000| 0.000000| 1.008029| 1.015993| 1.028445| 1.018306| 0.000000
 5520.0| 1.027863| 0.006887| 0.000000| 0.000000| 1.022272| 1.028421| 1.038063| 1.022695| 0.000000
 5525.0| 1.008390| 0.006196| 0.000000| 0.000000| 0.999581| 1.009595| 1.015636| 1.008748| 0.000000
 5530.0| 0.995580| 0.003448| 0.000000| 0.000000| 0.996756| 1.000269| 0.992245| 0.993049| 0.000000
 5535.0| 1.006226| 0.006577| 0.000000| 0.000000| 1.007836| 1.015443| 0.999928| 1.001697| 0.000000
 5540.0| 1.014458| 0.008414| 0.000000| 0.000000| 1.005189| 1.023275| 1.020970| 1.008397| 0.000000
 5545.0| 1.022911| 0.009353| 0.000000| 0.000000| 1.023899| 1.027943| 1.031206| 1.008594| 0.000000
 5550.0| 1.035792| 0.006059| 0.000000| 0.000000| 1.043468| 1.030424| 1.030420| 1.038854| 0.000000
 5555.0| 1.026001| 0.004919| 0.000000| 0.000000| 1.024668| 1.022471| 1.023072| 1.033792| 0.000000
 5560.0| 1.009795| 0.007496| 0.000000| 0.000000| 1.000759| 1.009789| 1.008374| 1.020258| 0.000000
 5565.0| 0.999987| 0.011663| 0.000000| 0.000000| 1.004028| 0.991919| 0.988272| 1.015727| 0.000000
 5570.0| 0.985774| 0.006805| 0.000000| 0.000000| 0.996111| 0.980508| 0.980874| 0.985603| 0.000000
 5575.0| 0.996308| 0.005506| 0.000000| 0.000000| 1.004151| 0.991227| 0.997485| 0.992367| 0.000000
 5580.0| 1.003174| 0.007615| 0.000000| 0.000000| 1.013371| 0.995885| 1.006035| 0.997404| 0.000000
 5585.0| 0.972017| 0.006571| 0.000000| 0.000000| 0.976265| 0.962587| 0.978318| 0.970896| 0.000000
 5590.0| 0.951389| 0.004060| 0.000000| 0.000000| 0.954181| 0.952610| 0.944971| 0.953793| 0.000000
 5595.0| 0.962356| 0.013272| 0.000000| 0.000000| 0.975227| 0.966310| 0.942087| 0.965799| 0.000000
 5600.0| 0.968274| 0.004983| 0.000000| 0.000000| 0.961122| 0.969249| 0.968753| 0.973971| 0.000000
 5605.0| 0.991870| 0.014649| 0.000000| 0.000000| 0.973765| 0.998875| 1.009610| 0.985231| 0.000000
 5610.0| 1.014176| 0.010014| 0.000000| 0.000000| 1.003932| 1.008639| 1.028522| 1.015611| 0.000000
 5615.0| 0.985475| 0.011050| 0.000000| 0.000000| 0.973155| 0.982593| 1.001527| 0.984626| 0.000000
 5620.0| 0.977003| 0.003468| 0.000000| 0.000000| 0.979164| 0.981118| 0.974127| 0.973601| 0.000000
 5625.0| 0.991798| 0.008385| 0.000000| 0.000000| 0.981408| 0.993505| 0.989327| 1.002952| 0.000000
 5630.0| 1.002870| 0.011000| 0.000000| 0.000000| 0.985421| 1.006361| 1.010679| 1.009017| 0.000000
 5635.0| 0.999024| 0.002543| 0.000000| 0.000000| 0.997465| 0.996719| 0.999053| 1.002857| 0.000000
 5640.0| 0.993800| 0.008081| 0.000000| 0.000000| 0.998491| 0.989478| 0.984042| 1.003190| 0.000000
 5645.0| 1.000355| 0.009902| 0.000000| 0.000000| 0.992283| 0.996241| 0.996978| 1.015918| 0.000000
 5650.0| 1.003628| 0.013063| 0.000000| 0.000000| 0.994317| 0.991075| 1.007429| 1.021692| 0.000000
 5655.0| 0.980990| 0.008339| 0.000000| 0.000000| 0.978523| 0.969727| 0.985499| 0.990211| 0.000000
 5660.0| 0.966090| 0.005372| 0.000000| 0.000000| 0.964053| 0.960858| 0.965203| 0.974245| 0.000000
 5665.0| 0.978790| 0.007482| 0.000000| 0.000000| 0.967769| 0.979470| 0.981103| 0.986817| 0.000000
 5670.0| 0.995988| 0.011449| 0.000000| 0.000000| 0.978259| 0.998347| 1.006044| 1.001303| 0.000000
 5675.0| 1.001294| 0.008213| 0.000000| 0.000000| 0.988680| 1.001896| 1.007671| 1.006927| 0.000000
 5680.0| 0.990128| 0.004754| 0.000000| 0.000000| 0.984898| 0.986640| 0.994539| 0.994435| 0.000000
 5685.0| 0.976887| 0.009327| 0.000000| 0.000000| 0.965048| 0.972412| 0.983435| 0.986655| 0.000000
 5690.0| 0.983844| 0.009349| 0.000000| 0.000000| 0.974750| 0.979552| 0.983140| 0.997935| 0.000000
 5695.0| 0.993423| 0.006492| 0.000000| 0.000000| 0.987912| 0.988654| 0.994145| 1.002979| 0.000000
 5700.0| 0.985478| 0.011373| 0.000000| 0.000000| 0.972524| 0.978473| 0.991776| 0.999138| 0.000000
 5705.0| 0.963133| 0.010038| 0.000000| 0.000000| 0.963560| 0.951766| 0.959763| 0.977441| 0.000000
 5710.0| 0.946715| 0.007007| 0.000000| 0.000000| 0.947515| 0.941728| 0.940620| 0.956996| 0.000000
 5715.0| 0.970418| 0.008059| 0.000000| 0.000000| 0.959514| 0.969768| 0.971903| 0.980486| 0.000000
 5720.0| 0.998827| 0.014915| 0.000000| 0.000000| 0.976686| 0.998133| 1.012567| 1.007923| 0.000000
 5725.0| 1.009951| 0.010301| 0.000000| 0.000000| 0.996182| 1.005913| 1.018170| 1.019537| 0.000000
 5730.0| 1.007534| 0.008682| 0.000000| 0.000000| 0.997660| 1.003696| 1.009305| 1.019475| 0.000000
 5735.0| 1.006265| 0.009610| 0.000000| 0.000000| 0.992871| 1.003747| 1.012795| 1.015647| 0.000000
 5740.0| 1.004988| 0.012773| 0.000000| 0.000000| 0.985971| 1.004113| 1.015357| 1.014509| 0.000000
 5745.0| 0.996785| 0.010682| 0.000000| 0.000000| 0.981294| 0.996455| 1.001132| 1.008258| 0.000000
 5750.0| 0.986005| 0.005588| 0.000000| 0.000000| 0.984570| 0.980782| 0.984053| 0.994616| 0.000000
 5755.0| 0.977923| 0.005902| 0.000000| 0.000000| 0.969645| 0.976826| 0.980890| 0.984330| 0.000000
 5760.0| 0.980486| 0.009131| 0.000000| 0.000000| 0.967243| 0.979745| 0.989957| 0.985001| 0.000000
 5765.0| 0.989233| 0.015367| 0.000000| 0.000000| 0.965798| 0.990963| 1.003378| 0.996792| 0.000000
 5770.0| 0.998086| 0.010927| 0.000000| 0.000000| 0.982276| 0.996241| 1.006968| 1.006859| 0.000000
 5775.0| 0.991215| 0.006454| 0.000000| 0.000000| 0.984045| 0.988776| 0.991585| 1.000455| 0.000000
 5780.0| 0.972659| 0.008529| 0.000000| 0.000000| 0.963988| 0.967449| 0.974576| 0.984622| 0.000000
 5785.0| 0.967996| 0.010206| 0.000000| 0.000000| 0.956455| 0.961519| 0.973857| 0.980152| 0.000000
 5790.0| 0.978565| 0.007880| 0.000000| 0.000000| 0.970216| 0.972859| 0.983140| 0.988046| 0.000000
 5795.0| 0.986119| 0.008590| 0.000000| 0.000000| 0.974502| 0.983264| 0.991785| 0.994926| 0.000000
 5800.0| 0.992440| 0.007159| 0.000000| 0.000000| 0.983915| 0.988715| 0.995925| 1.001204| 0.000000
 5805.0| 0.992459| 0.005340| 0.000000| 0.000000| 0.992201| 0.984708| 0.994839| 0.998089| 0.000000
