#Table: J/PASP/110/863/k2v.dat.gz (cdsarc.u-strasbg.fr)
-------------------------------------------------------------------
 lambda|    nflam|  sdnflam|       fi|       fg|       fp|      fd1
 7715.0| 0.813352| 0.014748| 0.000000| 0.817919| 0.795935| 0.826202
 7720.0| 0.816356| 0.010007| 0.000000| 0.817967| 0.805028| 0.826073
 7725.0| 0.822109| 0.003521| 0.000000| 0.818014| 0.822974| 0.825340
 7730.0| 0.827355| 0.008816| 0.000000| 0.818061| 0.836776| 0.827227
 7735.0| 0.830076| 0.009021| 0.000000| 0.819151| 0.837004| 0.834074
 7740.0| 0.824286| 0.003686| 0.000000| 0.820018| 0.825199| 0.827642
 7745.0| 0.813912| 0.005574| 0.000000| 0.820580| 0.811864| 0.809293
 7750.0| 0.811007| 0.008127| 0.000000| 0.820874| 0.807245| 0.804901
 7755.0| 0.820731| 0.006725| 0.000000| 0.820964| 0.813475| 0.827753
 7760.0| 0.824891| 0.004422| 0.000000| 0.820917| 0.823707| 0.830048
 7765.0| 0.826880| 0.005144| 0.000000| 0.820781| 0.828589| 0.831271
 7770.0| 0.824812| 0.003957| 0.000000| 0.820539| 0.824981| 0.828915
 7775.0| 0.820465| 0.002072| 0.000000| 0.820157| 0.818428| 0.822810
 7780.0| 0.814586| 0.006266| 0.000000| 0.819601| 0.817125| 0.807032
 7785.0| 0.820418| 0.002983| 0.000000| 0.818839| 0.824060| 0.818354
 7790.0| 0.822544| 0.009451| 0.000000| 0.817855| 0.834050| 0.815726
 7795.0| 0.822218| 0.013172| 0.000000| 0.816633| 0.838124| 0.811897
 7800.0| 0.818461| 0.011534| 0.000000| 0.815158| 0.832009| 0.808217
 7805.0| 0.818416| 0.004095| 0.000000| 0.813453| 0.820440| 0.821355
 7810.0| 0.810949| 0.002033| 0.000000| 0.811690| 0.812626| 0.808531
 7815.0| 0.813006| 0.002409| 0.000000| 0.810080| 0.814100| 0.814837
 7820.0| 0.816075| 0.006247| 0.000000| 0.808833| 0.821838| 0.817554
 7825.0| 0.815635| 0.009157| 0.000000| 0.808092| 0.826584| 0.812230
 7830.0| 0.810052| 0.009523| 0.000000| 0.807726| 0.821119| 0.801311
 7835.0| 0.799112| 0.013084| 0.000000| 0.807540| 0.806704| 0.783092
 7840.0| 0.801287| 0.007964| 0.000000| 0.807336| 0.791630| 0.804896
 7845.0| 0.799482| 0.012359| 0.000000| 0.806957| 0.784340| 0.807149
 7850.0| 0.799610| 0.010129| 0.000000| 0.806400| 0.787224| 0.805206
 7855.0| 0.801303| 0.004867| 0.000000| 0.805700| 0.795634| 0.802574
 7860.0| 0.804029| 0.001196| 0.000000| 0.804895| 0.802648| 0.804545
 7865.0| 0.802566| 0.002748| 0.000000| 0.803972| 0.804546| 0.799179
 7870.0| 0.801879| 0.000846| 0.000000| 0.802722| 0.801801| 0.801114
 7875.0| 0.801924| 0.005764| 0.000000| 0.800889| 0.796409| 0.808473
 7880.0| 0.796851| 0.006653| 0.000000| 0.798216| 0.789203| 0.803133
 7885.0| 0.790709| 0.009030| 0.000000| 0.794579| 0.779806| 0.797742
 7890.0| 0.785233| 0.013402| 0.000000| 0.790380| 0.769157| 0.796162
 7895.0| 0.778226| 0.014341| 0.000000| 0.786153| 0.760687| 0.787837
 7900.0| 0.777576| 0.016709| 0.000000| 0.782432| 0.757927| 0.792368
 7905.0| 0.774769| 0.011326| 0.000000| 0.779554| 0.761100| 0.783653
 7910.0| 0.774437| 0.006789| 0.000000| 0.777053| 0.766295| 0.779962
 7915.0| 0.771644| 0.002762| 0.000000| 0.774266| 0.768488| 0.772178
 7920.0| 0.769200| 0.002409| 0.000000| 0.770528| 0.766293| 0.770779
 7925.0| 0.766986| 0.004285| 0.000000| 0.765509| 0.763374| 0.772075
 7930.0| 0.762853| 0.002147| 0.000000| 0.760208| 0.764317| 0.764034
 7935.0| 0.759313| 0.008606| 0.000000| 0.755954| 0.769648| 0.752337
 7940.0| 0.761205| 0.011059| 0.000000| 0.754079| 0.774739| 0.754798
 7945.0| 0.757981| 0.014047| 0.000000| 0.755446| 0.773985| 0.744512
 7950.0| 0.761471| 0.004759| 0.000000| 0.759040| 0.767266| 0.758108
 7955.0| 0.764397| 0.003177| 0.000000| 0.763375| 0.761663| 0.768153
 7960.0| 0.772175| 0.009614| 0.000000| 0.766969| 0.765632| 0.783925
 7965.0| 0.776075| 0.006163| 0.000000| 0.768719| 0.781233| 0.778272
 7970.0| 0.783959| 0.015244| 0.000000| 0.769047| 0.801144| 0.781685
 7975.0| 0.788742| 0.021353| 0.000000| 0.768759| 0.813343| 0.784123
 7980.0| 0.787250| 0.020245| 0.000000| 0.768658| 0.810753| 0.782339
 7985.0| 0.782020| 0.013351| 0.000000| 0.769301| 0.797281| 0.779477
 7990.0| 0.776888| 0.006593| 0.000000| 0.770251| 0.784220| 0.776194
 7995.0| 0.773340| 0.006484| 0.000000| 0.770821| 0.781122| 0.768076
 8000.0| 0.771519| 0.015673| 0.000000| 0.770325| 0.788710| 0.755523
 8005.0| 0.780434| 0.015319| 0.000000| 0.768328| 0.798898| 0.774076
 8010.0| 0.780662| 0.017907| 0.000000| 0.765382| 0.801931| 0.774674
 8015.0| 0.776737| 0.015317| 0.000000| 0.762293| 0.794323| 0.773595
 8020.0| 0.772129| 0.010215| 0.000000| 0.759864| 0.780405| 0.776118
 8025.0| 0.765139| 0.005327| 0.000000| 0.758640| 0.767731| 0.769046
 8030.0| 0.761152| 0.002833| 0.000000| 0.758137| 0.761184| 0.764135
 8035.0| 0.763352| 0.007335| 0.000000| 0.757616| 0.760232| 0.772207
 8040.0| 0.764482| 0.009717| 0.000000| 0.756333| 0.761051| 0.776061
 8045.0| 0.757874| 0.003430| 0.000000| 0.753842| 0.760861| 0.758920
 8050.0| 0.756255| 0.004475| 0.000000| 0.750876| 0.759814| 0.758075
 8055.0| 0.758387| 0.008821| 0.000000| 0.748461| 0.759669| 0.767032
 8060.0| 0.762363| 0.014408| 0.000000| 0.747624| 0.761326| 0.778138
 8065.0| 0.764258| 0.014754| 0.000000| 0.748980| 0.763542| 0.780251
 8070.0| 0.761702| 0.008757| 0.000000| 0.751499| 0.763941| 0.769667
 8075.0| 0.759464| 0.004826| 0.000000| 0.753735| 0.761119| 0.763539
 8080.0| 0.758979| 0.006617| 0.000000| 0.754248| 0.755634| 0.767055
 8085.0| 0.754740| 0.006557| 0.000000| 0.752140| 0.749471| 0.762608
 8090.0| 0.752541| 0.009688| 0.000000| 0.748699| 0.744745| 0.764180
 8095.0| 0.749988| 0.009572| 0.000000| 0.745761| 0.742627| 0.761575
 8100.0| 0.748916| 0.007838| 0.000000| 0.745161| 0.743139| 0.758449
 8105.0| 0.754000| 0.011651| 0.000000| 0.748195| 0.745610| 0.768196
 8110.0| 0.759172| 0.012433| 0.000000| 0.754012| 0.749345| 0.774159
 8115.0| 0.760517| 0.005798| 0.000000| 0.761218| 0.754054| 0.766280
 8120.0| 0.765054| 0.004358| 0.000000| 0.768423| 0.759779| 0.766959
 8125.0| 0.771276| 0.004076| 0.000000| 0.774366| 0.766321| 0.773142
 8130.0| 0.773571| 0.004085| 0.000000| 0.778306| 0.772563| 0.769845
 8135.0| 0.774018| 0.006766| 0.000000| 0.779632| 0.776494| 0.765928
 8140.0| 0.774268| 0.004683| 0.000000| 0.777733| 0.776508| 0.768564
 8145.0| 0.768045| 0.007580| 0.000000| 0.772376| 0.772992| 0.758766
 8150.0| 0.763760| 0.005213| 0.000000| 0.764845| 0.768681| 0.757755
 8155.0| 0.759270| 0.006391| 0.000000| 0.756801| 0.766946| 0.754062
 8160.0| 0.754420| 0.011867| 0.000000| 0.749904| 0.768638| 0.744718
 8165.0| 0.750276| 0.016994| 0.000000| 0.745409| 0.770232| 0.735187
 8170.0| 0.753422| 0.010987| 0.000000| 0.742942| 0.765964| 0.751359
 8175.0| 0.747301| 0.005051| 0.000000| 0.741724| 0.752406| 0.747774
 8180.0| 0.736587| 0.004162| 0.000000| 0.740973| 0.732151| 0.736636
 8185.0| 0.724324| 0.013120| 0.000000| 0.740030| 0.713517| 0.719425
 8190.0| 0.727010| 0.017736| 0.000000| 0.738715| 0.705313| 0.737001
 8195.0| 0.720546| 0.013526| 0.000000| 0.736970| 0.710501| 0.714166
 8200.0| 0.731119| 0.005666| 0.000000| 0.734735| 0.724177| 0.734445
 8205.0| 0.744172| 0.015663| 0.000000| 0.732090| 0.737308| 0.763117
 8210.0| 0.742531| 0.011917| 0.000000| 0.729665| 0.742995| 0.754932
 8215.0| 0.742058| 0.013611| 0.000000| 0.728229| 0.740916| 0.757028
 8220.0| 0.733017| 0.003896| 0.000000| 0.728549| 0.736757| 0.733744
 8225.0| 0.731810| 0.004580| 0.000000| 0.731115| 0.736968| 0.727346
 8230.0| 0.729180| 0.017435| 0.000000| 0.735300| 0.743839| 0.708400
 8235.0| 0.744462| 0.008180| 0.000000| 0.740198| 0.754455| 0.738732
 8240.0| 0.754580| 0.008716| 0.000000| 0.744902| 0.763308| 0.755531
 8245.0| 0.757838| 0.008391| 0.000000| 0.748619| 0.766393| 0.758501
 8250.0| 0.761492| 0.008964| 0.000000| 0.751015| 0.763903| 0.769559
 8255.0| 0.757126| 0.004322| 0.000000| 0.751867| 0.759370| 0.760140
 8260.0| 0.757562| 0.006569| 0.000000| 0.750953| 0.756888| 0.764844
 8265.0| 0.758621| 0.009835| 0.000000| 0.748208| 0.758603| 0.769053
 8270.0| 0.755422| 0.009502| 0.000000| 0.744184| 0.763660| 0.758422
 8275.0| 0.750401| 0.015226| 0.000000| 0.739592| 0.768971| 0.742639
 8280.0| 0.751768| 0.017203| 0.000000| 0.735142| 0.771288| 0.748873
 8285.0| 0.749766| 0.017774| 0.000000| 0.731388| 0.769060| 0.748850
 8290.0| 0.745549| 0.016489| 0.000000| 0.728271| 0.763237| 0.745139
 8295.0| 0.741095| 0.014550| 0.000000| 0.725575| 0.756434| 0.741275
 8300.0| 0.739385| 0.013739| 0.000000| 0.723084| 0.751146| 0.743924
 8305.0| 0.736747| 0.013538| 0.000000| 0.720609| 0.748112| 0.741519
 8310.0| 0.733980| 0.013508| 0.000000| 0.718054| 0.745827| 0.738059
 8315.0| 0.734463| 0.015734| 0.000000| 0.715347| 0.741918| 0.746124
 8320.0| 0.726636| 0.011695| 0.000000| 0.712417| 0.735206| 0.732286
 8325.0| 0.719962| 0.008798| 0.000000| 0.709304| 0.726672| 0.723911
 8330.0| 0.713957| 0.006202| 0.000000| 0.706492| 0.718893| 0.716485
 8335.0| 0.717606| 0.014059| 0.000000| 0.704575| 0.714375| 0.733867
 8340.0| 0.718486| 0.016079| 0.000000| 0.704148| 0.713967| 0.737343
 8345.0| 0.721196| 0.017055| 0.000000| 0.705572| 0.717005| 0.741011
 8350.0| 0.722961| 0.014258| 0.000000| 0.708268| 0.722152| 0.738464
 8355.0| 0.730047| 0.018490| 0.000000| 0.711424| 0.728205| 0.750513
 8360.0| 0.729257| 0.012522| 0.000000| 0.714229| 0.734124| 0.739417
 8365.0| 0.732602| 0.013675| 0.000000| 0.716073| 0.738536| 0.743197
 8370.0| 0.732791| 0.012776| 0.000000| 0.717167| 0.739896| 0.741309
 8375.0| 0.733450| 0.013144| 0.000000| 0.717922| 0.737541| 0.744888
 8380.0| 0.729754| 0.009286| 0.000000| 0.718754| 0.732729| 0.737778
 8385.0| 0.723035| 0.004376| 0.000000| 0.719963| 0.728381| 0.720760
 8390.0| 0.723626| 0.003075| 0.000000| 0.721396| 0.727385| 0.722096
 8395.0| 0.730568| 0.007384| 0.000000| 0.722790| 0.730478| 0.738436
 8400.0| 0.733705| 0.008583| 0.000000| 0.723881| 0.735358| 0.741877
 8405.0| 0.734201| 0.008033| 0.000000| 0.724435| 0.738077| 0.740090
 8410.0| 0.737260| 0.001891| 0.000000| 0.000000| 0.735612| 0.738908
 8415.0| 0.733215| 0.006341| 0.000000| 0.000000| 0.727726| 0.738704
 8420.0| 0.721884| 0.005327| 0.000000| 0.000000| 0.717261| 0.726506
 8425.0| 0.723587| 0.017118| 0.000000| 0.000000| 0.708760| 0.738414
 8430.0| 0.716788| 0.012295| 0.000000| 0.000000| 0.706141| 0.727435
 8435.0| 0.714254| 0.003708| 0.000000| 0.000000| 0.711027| 0.717481
 8440.0| 0.725439| 0.003886| 0.000000| 0.000000| 0.722075| 0.728803
 8445.0| 0.735409| 0.000000| 0.000000| 0.000000| 0.735449| 0.735369
 8450.0| 0.742242| 0.004717| 0.000000| 0.000000| 0.746327| 0.738156
 8455.0| 0.745993| 0.005974| 0.000000| 0.000000| 0.751162| 0.740823
 8460.0| 0.746784| 0.003719| 0.000000| 0.000000| 0.749994| 0.743574
 8465.0| 0.737543| 0.010438| 0.000000| 0.000000| 0.746587| 0.728498
 8470.0| 0.733288| 0.014146| 0.000000| 0.000000| 0.745540| 0.721037
 8475.0| 0.736508| 0.013611| 0.000000| 0.000000| 0.748295| 0.724721
 8480.0| 0.741130| 0.011538| 0.000000| 0.000000| 0.751120| 0.731140
 8485.0| 0.739574| 0.008748| 0.000000| 0.000000| 0.747150| 0.731999
 8490.0| 0.731450| 0.000891| 0.000000| 0.000000| 0.732240| 0.730660
 8495.0| 0.700912| 0.010964| 0.000000| 0.000000| 0.710408| 0.691415
 8500.0| 0.672601| 0.023355| 0.000000| 0.000000| 0.692827| 0.652375
 8505.0| 0.694920| 0.005319| 0.000000| 0.000000| 0.690313| 0.699527
 8510.0| 0.710060| 0.006677| 0.000000| 0.000000| 0.704273| 0.715848
 8515.0| 0.709381| 0.015389| 0.000000| 0.000000| 0.722710| 0.696051
 8520.0| 0.711807| 0.016668| 0.000000| 0.000000| 0.726243| 0.697371
 8525.0| 0.701145| 0.001162| 0.000000| 0.000000| 0.702162| 0.700127
 8530.0| 0.675724| 0.023952| 0.000000| 0.000000| 0.654980| 0.696468
 8535.0| 0.633706| 0.032712| 0.000000| 0.000000| 0.605378| 0.662035
 8540.0| 0.578573| 0.000446| 0.000000| 0.000000| 0.578220| 0.578927
 8545.0| 0.579084| 0.008997| 0.000000| 0.000000| 0.586876| 0.571292
 8550.0| 0.640934| 0.019015| 0.000000| 0.000000| 0.624467| 0.657400
 8555.0| 0.679496| 0.011200| 0.000000| 0.000000| 0.669794| 0.689198
 8560.0| 0.699554| 0.003251| 0.000000| 0.000000| 0.702370| 0.696739
 8565.0| 0.705185| 0.009835| 0.000000| 0.000000| 0.713699| 0.696671
 8570.0| 0.703193| 0.006775| 0.000000| 0.000000| 0.709060| 0.697325
 8575.0| 0.700559| 0.000000| 0.000000| 0.000000| 0.700383| 0.700736
 8580.0| 0.700228| 0.004784| 0.000000| 0.000000| 0.696085| 0.704371
 8585.0| 0.697957| 0.001492| 0.000000| 0.000000| 0.696669| 0.699245
 8590.0| 0.698056| 0.000199| 0.000000| 0.000000| 0.698105| 0.698006
 8595.0| 0.697089| 0.000000| 0.000000| 0.000000| 0.697060| 0.697118
 8600.0| 0.698092| 0.005404| 0.000000| 0.000000| 0.693407| 0.702776
 8605.0| 0.691941| 0.003464| 0.000000| 0.000000| 0.688941| 0.694942
 8610.0| 0.684377| 0.000399| 0.000000| 0.000000| 0.684726| 0.684027
 8615.0| 0.685538| 0.004972| 0.000000| 0.000000| 0.681234| 0.689843
 8620.0| 0.686761| 0.007437| 0.000000| 0.000000| 0.680315| 0.693207
 8625.0| 0.690333| 0.006069| 0.000000| 0.000000| 0.685077| 0.695590
 8630.0| 0.696348| 0.000399| 0.000000| 0.000000| 0.696607| 0.696090
 8635.0| 0.705153| 0.005628| 0.000000| 0.000000| 0.710026| 0.700280
 8640.0| 0.706519| 0.009363| 0.000000| 0.000000| 0.714627| 0.698411
 8645.0| 0.698740| 0.002529| 0.000000| 0.000000| 0.700926| 0.696554
 8650.0| 0.673800| 0.005282| 0.000000| 0.000000| 0.669228| 0.678371
 8655.0| 0.644515| 0.014369| 0.000000| 0.000000| 0.632071| 0.656959
 8660.0| 0.603530| 0.005043| 0.000000| 0.000000| 0.607893| 0.599166
 8665.0| 0.599934| 0.010766| 0.000000| 0.000000| 0.609257| 0.590611
 8670.0| 0.644579| 0.012611| 0.000000| 0.000000| 0.633655| 0.655503
 8675.0| 0.667399| 0.002100| 0.000000| 0.000000| 0.665565| 0.669232
 8680.0| 0.686529| 0.001761| 0.000000| 0.000000| 0.688064| 0.684994
 8685.0| 0.688259| 0.006316| 0.000000| 0.000000| 0.693726| 0.682792
 8690.0| 0.675752| 0.013757| 0.000000| 0.000000| 0.687668| 0.663835
 8695.0| 0.685302| 0.004308| 0.000000| 0.000000| 0.681569| 0.689034
 8700.0| 0.685463| 0.002147| 0.000000| 0.000000| 0.683605| 0.687320
 8705.0| 0.696188| 0.003692| 0.000000| 0.000000| 0.692994| 0.699383
 8710.0| 0.698622| 0.004899| 0.000000| 0.000000| 0.702870| 0.694374
 8715.0| 0.700467| 0.007351| 0.000000| 0.000000| 0.706834| 0.694100
 8720.0| 0.703319| 0.000527| 0.000000| 0.000000| 0.703763| 0.702876
 8725.0| 0.694866| 0.003458| 0.000000| 0.000000| 0.697868| 0.691864
 8730.0| 0.693388| 0.001292| 0.000000| 0.000000| 0.694481| 0.692296
 8735.0| 0.688084| 0.008694| 0.000000| 0.000000| 0.695614| 0.680553
 8740.0| 0.687935| 0.012691| 0.000000| 0.000000| 0.698926| 0.676944
 8745.0| 0.695456| 0.004915| 0.000000| 0.000000| 0.699716| 0.691195
 8750.0| 0.691930| 0.002622| 0.000000| 0.000000| 0.694199| 0.689660
 8755.0| 0.683091| 0.001092| 0.000000| 0.000000| 0.682148| 0.684034
 8760.0| 0.678511| 0.012786| 0.000000| 0.000000| 0.667440| 0.689582
 8765.0| 0.669698| 0.015768| 0.000000| 0.000000| 0.656043| 0.683352
 8770.0| 0.669333| 0.019307| 0.000000| 0.000000| 0.652614| 0.686052
 8775.0| 0.670433| 0.014769| 0.000000| 0.000000| 0.657641| 0.683224
 8780.0| 0.678290| 0.013296| 0.000000| 0.000000| 0.666773| 0.689806
 8785.0| 0.682463| 0.010735| 0.000000| 0.000000| 0.673166| 0.691760
 8790.0| 0.675304| 0.003643| 0.000000| 0.000000| 0.672150| 0.678457
 8795.0| 0.666835| 0.002264| 0.000000| 0.000000| 0.664875| 0.668794
 8800.0| 0.667431| 0.011594| 0.000000| 0.000000| 0.657391| 0.677470
 8805.0| 0.651569| 0.005353| 0.000000| 0.000000| 0.656202| 0.646936
 8810.0| 0.656949| 0.007604| 0.000000| 0.000000| 0.663537| 0.650360
 8815.0| 0.674385| 0.001557| 0.000000| 0.000000| 0.675738| 0.673032
 8820.0| 0.682270| 0.004821| 0.000000| 0.000000| 0.686443| 0.678097
 8825.0| 0.677951| 0.015967| 0.000000| 0.000000| 0.691778| 0.664123
 8830.0| 0.686967| 0.006608| 0.000000| 0.000000| 0.692693| 0.681242
 8835.0| 0.685084| 0.009141| 0.000000| 0.000000| 0.693001| 0.677167
 8840.0| 0.682467| 0.014841| 0.000000| 0.000000| 0.695318| 0.669616
 8845.0| 0.691441| 0.007951| 0.000000| 0.000000| 0.698330| 0.684552
 8850.0| 0.690072| 0.009069| 0.000000| 0.000000| 0.697926| 0.682218
 8855.0| 0.687737| 0.003761| 0.000000| 0.000000| 0.690986| 0.684489
 8860.0| 0.677231| 0.001307| 0.000000| 0.000000| 0.678372| 0.676090
 8865.0| 0.663525| 0.000977| 0.000000| 0.000000| 0.664371| 0.662679
 8870.0| 0.660440| 0.007651| 0.000000| 0.000000| 0.653814| 0.667066
 8875.0| 0.665683| 0.018995| 0.000000| 0.000000| 0.649232| 0.682134
 8880.0| 0.661595| 0.013418| 0.000000| 0.000000| 0.649976| 0.673214
 8885.0| 0.662962| 0.010618| 0.000000| 0.000000| 0.653766| 0.672157
 8890.0| 0.664817| 0.007278| 0.000000| 0.000000| 0.658513| 0.671121
 8895.0| 0.670365| 0.008375| 0.000000| 0.000000| 0.663110| 0.677620
 8900.0| 0.672206| 0.005839| 0.000000| 0.000000| 0.667146| 0.677265
 8905.0| 0.672873| 0.003003| 0.000000| 0.000000| 0.670281| 0.675466
 8910.0| 0.671831| 0.000345| 0.000000| 0.000000| 0.672163| 0.671499
 8915.0| 0.675718| 0.003632| 0.000000| 0.000000| 0.672572| 0.678863
 8920.0| 0.671194| 0.000399| 0.000000| 0.000000| 0.671515| 0.670872
 8925.0| 0.670116| 0.001859| 0.000000| 0.672407| 0.669084| 0.668858
 8930.0| 0.666233| 0.006020| 0.000000| 0.660284| 0.665444| 0.672972
 8935.0| 0.663028| 0.013644| 0.000000| 0.649602| 0.661132| 0.678350
 8940.0| 0.660066| 0.014818| 0.000000| 0.645841| 0.657419| 0.676937
 8945.0| 0.657834| 0.005990| 0.000000| 0.652630| 0.655957| 0.664915
 8950.0| 0.661059| 0.004247| 0.000000| 0.666187| 0.657715| 0.659276
 8955.0| 0.669023| 0.009727| 0.000000| 0.680875| 0.662004| 0.664189
 8960.0| 0.677676| 0.011690| 0.000000| 0.691061| 0.666574| 0.675393
 8965.0| 0.672823| 0.017081| 0.000000| 0.692564| 0.668947| 0.656957
 8970.0| 0.668966| 0.016635| 0.000000| 0.687029| 0.668098| 0.651772
 8975.0| 0.666842| 0.009411| 0.000000| 0.677555| 0.665171| 0.657800
 8980.0| 0.661098| 0.006505| 0.000000| 0.667243| 0.662425| 0.653627
 8985.0| 0.652439| 0.012547| 0.000000| 0.658728| 0.661438| 0.637152
 8990.0| 0.643384| 0.023198| 0.000000| 0.652797| 0.661893| 0.615461
 8995.0| 0.650519| 0.010279| 0.000000| 0.649771| 0.661776| 0.640011
 9000.0| 0.646954| 0.012989| 0.000000| 0.649973| 0.658970| 0.631918
 9005.0| 0.644728| 0.014055| 0.000000| 0.653507| 0.653159| 0.627518
 9010.0| 0.642298| 0.018459| 0.000000| 0.659607| 0.646242| 0.621045
 9015.0| 0.643491| 0.021469| 0.000000| 0.667291| 0.641267| 0.621916
 9020.0| 0.650226| 0.020887| 0.000000| 0.675576| 0.640509| 0.634592
 9025.0| 0.655121| 0.023408| 0.000000| 0.683587| 0.643834| 0.637941
 9030.0| 0.664551| 0.021659| 0.000000| 0.690884| 0.648611| 0.654157
 9035.0| 0.673341| 0.021573| 0.000000| 0.697138| 0.651504| 0.671382
 9040.0| 0.676274| 0.024130| 0.000000| 0.702016| 0.650834| 0.675973
 9045.0| 0.678307| 0.027235| 0.000000| 0.705070| 0.647684| 0.682167
 9050.0| 0.676652| 0.028572| 0.000000| 0.705374| 0.644983| 0.679600
 9055.0| 0.669592| 0.027513| 0.000000| 0.701888| 0.645117| 0.661770
 9060.0| 0.667829| 0.022101| 0.000000| 0.693566| 0.647709| 0.662213
 9065.0| 0.659154| 0.017164| 0.000000| 0.680140| 0.649697| 0.647624
 9070.0| 0.648333| 0.014954| 0.000000| 0.664428| 0.647858| 0.632712
 9075.0| 0.637664| 0.013780| 0.000000| 0.650021| 0.641439| 0.621532
 9080.0| 0.629937| 0.011560| 0.000000| 0.640510| 0.632805| 0.616497
 9085.0| 0.624457| 0.013646| 0.000000| 0.638327| 0.625595| 0.609449
 9090.0| 0.622873| 0.016818| 0.000000| 0.641266| 0.621711| 0.605642
 9095.0| 0.625891| 0.016800| 0.000000| 0.645962| 0.619790| 0.611922
 9100.0| 0.628606| 0.016739| 0.000000| 0.649052| 0.617084| 0.619682
 9105.0| 0.628579| 0.017005| 0.000000| 0.648023| 0.612400| 0.625313
 9110.0| 0.629583| 0.018259| 0.000000| 0.643774| 0.607522| 0.637453
 9115.0| 0.623574| 0.015425| 0.000000| 0.638057| 0.605828| 0.626838
 9120.0| 0.620949| 0.011188| 0.000000| 0.632623| 0.608900| 0.621325
 9125.0| 0.624045| 0.007754| 0.000000| 0.628808| 0.614544| 0.628784
 9130.0| 0.621169| 0.004172| 0.000000| 0.626286| 0.618427| 0.618795
 9135.0| 0.616244| 0.008391| 0.000000| 0.624313| 0.617721| 0.606697
 9140.0| 0.618646| 0.004229| 0.000000| 0.622147| 0.613602| 0.620189
 9145.0| 0.616679| 0.005090| 0.000000| 0.619297| 0.610465| 0.620276
 9150.0| 0.611535| 0.004780| 0.000000| 0.616277| 0.612134| 0.606195
 9155.0| 0.609065| 0.011796| 0.000000| 0.613850| 0.618478| 0.594867
 9160.0| 0.615953| 0.008134| 0.000000| 0.612782| 0.625715| 0.609361
 9165.0| 0.618523| 0.009152| 0.000000| 0.613628| 0.629703| 0.612237
 9170.0| 0.615404| 0.013333| 0.000000| 0.616110| 0.629178| 0.600923
 9175.0| 0.611362| 0.019386| 0.000000| 0.619740| 0.626413| 0.587932
 9180.0| 0.618136| 0.010145| 0.000000| 0.624031| 0.624659| 0.605719
 9185.0| 0.623974| 0.004580| 0.000000| 0.628458| 0.624654| 0.618810
 9190.0| 0.623147| 0.009167| 0.000000| 0.632351| 0.624110| 0.612981
 9195.0| 0.622620| 0.010711| 0.000000| 0.635005| 0.620167| 0.612687
 9200.0| 0.622414| 0.011292| 0.000000| 0.635712| 0.612466| 0.619064
 9205.0| 0.620870| 0.014304| 0.000000| 0.634031| 0.604276| 0.624303
 9210.0| 0.611574| 0.015607| 0.000000| 0.630579| 0.600311| 0.603831
 9215.0| 0.609301| 0.013955| 0.000000| 0.626239| 0.602812| 0.598852
 9220.0| 0.613609| 0.006757| 0.000000| 0.621891| 0.609490| 0.609447
 9225.0| 0.614539| 0.003532| 0.000000| 0.618215| 0.614690| 0.610712
 9230.0| 0.611611| 0.003896| 0.000000| 0.615078| 0.612707| 0.607047
 9235.0| 0.607485| 0.005270| 0.000000| 0.612143| 0.601283| 0.609029
 9240.0| 0.600358| 0.013978| 0.000000| 0.609074| 0.583238| 0.608761
 9245.0| 0.594778| 0.024617| 0.000000| 0.605780| 0.564968| 0.613587
 9250.0| 0.589102| 0.029456| 0.000000| 0.603148| 0.553302| 0.610856
 9255.0| 0.587519| 0.028851| 0.000000| 0.602310| 0.552332| 0.607916
 9260.0| 0.592466| 0.025304| 0.000000| 0.604401| 0.561728| 0.611270
 9265.0| 0.605598| 0.024948| 0.000000| 0.609996| 0.577212| 0.629586
 9270.0| 0.619209| 0.025677| 0.000000| 0.617456| 0.592893| 0.647278
 9275.0| 0.626563| 0.021773| 0.000000| 0.624585| 0.604523| 0.650582
 9280.0| 0.621245| 0.008586| 0.000000| 0.629189| 0.611315| 0.623231
 9285.0| 0.630918| 0.015151| 0.000000| 0.629672| 0.615507| 0.647574
 9290.0| 0.627300| 0.007022| 0.000000| 0.626841| 0.620091| 0.634967
 9295.0| 0.627397| 0.005687| 0.000000| 0.622101| 0.626134| 0.633956
 9300.0| 0.626597| 0.007951| 0.000000| 0.616860| 0.631638| 0.631292
 9305.0| 0.619520| 0.011018| 0.000000| 0.612386| 0.633007| 0.613166
 9310.0| 0.613143| 0.012446| 0.000000| 0.609397| 0.627818| 0.602215
 9315.0| 0.597862| 0.024380| 0.000000| 0.608474| 0.616726| 0.568385
 9320.0| 0.593874| 0.021302| 0.000000| 0.610199| 0.603337| 0.568085
 9325.0| 0.589678| 0.024822| 0.000000| 0.614637| 0.592228| 0.562168
 9330.0| 0.590533| 0.025884| 0.000000| 0.619793| 0.586471| 0.565335
 9335.0| 0.584753| 0.037024| 0.000000| 0.623161| 0.586422| 0.544675
 9340.0| 0.580043| 0.045354| 0.000000| 0.622232| 0.590240| 0.527656
 9345.0| 0.573968| 0.052284| 0.000000| 0.615487| 0.595426| 0.510990
 9350.0| 0.589448| 0.021879| 0.000000| 0.605370| 0.600157| 0.562818
 9355.0| 0.576243| 0.038339| 0.000000| 0.595316| 0.603864| 0.529548
 9360.0| 0.583567| 0.025168| 0.000000| 0.588759| 0.607285| 0.554656
 9365.0| 0.590378| 0.019395| 0.000000| 0.588430| 0.611854| 0.570850
