#Table: J/PASP/110/863/k7v.dat.gz (cdsarc.u-strasbg.fr)
---------------------------------------------------------
 lambda|    nflam|  sdnflam|      fsv|       fg|       fj
 8655.0| 1.210817| 0.085822| 0.000000| 1.210817| 0.000000
 8660.0| 1.199805| 0.080756| 0.000000| 1.199805| 0.000000
 8665.0| 1.190579| 0.075028| 0.000000| 1.190579| 0.000000
 8670.0| 1.184269| 0.069510| 0.000000| 1.184269| 0.000000
 8675.0| 1.182091| 0.065163| 0.000000| 1.182091| 0.000000
 8680.0| 1.185259| 0.062952| 0.000000| 1.185259| 0.000000
 8685.0| 1.194384| 0.063433| 0.000000| 1.194384| 0.000000
 8690.0| 1.207662| 0.065534| 0.000000| 1.207662| 0.000000
 8695.0| 1.222686| 0.067778| 0.000000| 1.222686| 0.000000
 8700.0| 1.237050| 0.068690| 0.000000| 1.237050| 0.000000
 8705.0| 1.248777| 0.067215| 0.000000| 1.248777| 0.000000
 8710.0| 1.257607| 0.063999| 0.000000| 1.257607| 0.000000
 8715.0| 1.263708| 0.060110| 0.000000| 1.263708| 0.000000
 8720.0| 1.267251| 0.056615| 0.000000| 1.267251| 0.000000
 8725.0| 1.268425| 0.054395| 0.000000| 1.268425| 0.000000
 8730.0| 1.267503| 0.053569| 0.000000| 1.267503| 0.000000
 8735.0| 1.264781| 0.054066| 0.000000| 1.264781| 0.000000
 8740.0| 1.260551| 0.055815| 0.000000| 1.260551| 0.000000
 8745.0| 1.255207| 0.058564| 0.000000| 1.255207| 0.000000
 8750.0| 1.249537| 0.061326| 0.000000| 1.249537| 0.000000
 8755.0| 1.244429| 0.062931| 0.000000| 1.244429| 0.000000
 8760.0| 1.240771| 0.062208| 0.000000| 1.240771| 0.000000
 8765.0| 1.238980| 0.058618| 0.000000| 1.238980| 0.000000
 8770.0| 1.237595| 0.054141| 0.000000| 1.237595| 0.000000
 8775.0| 1.234682| 0.051383| 0.000000| 1.234682| 0.000000
 8780.0| 1.228310| 0.052954| 0.000000| 1.228310| 0.000000
 8785.0| 1.217337| 0.060365| 0.000000| 1.217337| 0.000000
 8790.0| 1.203781| 0.070735| 0.000000| 1.203781| 0.000000
 8795.0| 1.190454| 0.080088| 0.000000| 1.190454| 0.000000
 8800.0| 1.180165| 0.084445| 0.000000| 1.180165| 0.000000
 8805.0| 1.175207| 0.081106| 0.000000| 1.175207| 0.000000
 8810.0| 1.175809| 0.072485| 0.000000| 1.175809| 0.000000
 8815.0| 1.181681| 0.062272| 0.000000| 1.181681| 0.000000
 8820.0| 1.192534| 0.054159| 0.000000| 1.192534| 0.000000
 8825.0| 1.207532| 0.050918| 0.000000| 1.207532| 0.000000
 8830.0| 1.223655| 0.051651| 0.000000| 1.223655| 0.000000
 8835.0| 1.237336| 0.054544| 0.000000| 1.237336| 0.000000
 8840.0| 1.245010| 0.057781| 0.000000| 1.245010| 0.000000
 8845.0| 1.244276| 0.059933| 0.000000| 1.244276| 0.000000
 8850.0| 1.237401| 0.061118| 0.000000| 1.237401| 0.000000
 8855.0| 1.227817| 0.061843| 0.000000| 1.227817| 0.000000
 8860.0| 1.218956| 0.062611| 0.000000| 1.218956| 0.000000
 8865.0| 1.213468| 0.063813| 0.000000| 1.213468| 0.000000
 8870.0| 1.210867| 0.065380| 0.000000| 1.210867| 0.000000
 8875.0| 1.209882| 0.067127| 0.000000| 1.209882| 0.000000
 8880.0| 1.209245| 0.068871| 0.000000| 1.209245| 0.000000
 8885.0| 1.208056| 0.070473| 0.000000| 1.208056| 0.000000
 8890.0| 1.206906| 0.071976| 0.000000| 1.206906| 0.000000
 8895.0| 1.206755| 0.073470| 0.000000| 1.206755| 0.000000
 8900.0| 1.208565| 0.075042| 0.000000| 1.208565| 0.000000
 8905.0| 1.212864| 0.076713| 0.000000| 1.212864| 0.000000
 8910.0| 1.218454| 0.078222| 0.000000| 1.218454| 0.000000
 8915.0| 1.223704| 0.079242| 0.000000| 1.223704| 0.000000
 8920.0| 1.226983| 0.079442| 0.000000| 1.226983| 0.000000
 8925.0| 1.227187| 0.078599| 0.000000| 1.227187| 0.000000
 8930.0| 1.225315| 0.076909| 0.000000| 1.225315| 0.000000
 8935.0| 1.222893| 0.074673| 0.000000| 1.222893| 0.000000
 8940.0| 1.221447| 0.072192| 0.000000| 1.221447| 0.000000
 8945.0| 1.222044| 0.069693| 0.000000| 1.222044| 0.000000
 8950.0| 1.223911| 0.067110| 0.000000| 1.223911| 0.000000
 8955.0| 1.225817| 0.064302| 0.000000| 1.225817| 0.000000
 8960.0| 1.226530| 0.061127| 0.000000| 1.226530| 0.000000
 8965.0| 1.225055| 0.057456| 0.000000| 1.225055| 0.000000
 8970.0| 1.221352| 0.053203| 0.000000| 1.221352| 0.000000
 8975.0| 1.215615| 0.048294| 0.000000| 1.215615| 0.000000
 8980.0| 1.208041| 0.042651| 0.000000| 1.208041| 0.000000
 8985.0| 1.199064| 0.036489| 0.000000| 1.199064| 0.000000
 8990.0| 1.190059| 0.031167| 0.000000| 1.190059| 0.000000
 8995.0| 1.182643| 0.028333| 0.000000| 1.182643| 0.000000
 9000.0| 1.178428| 0.029637| 0.000000| 1.178428| 0.000000
 9005.0| 1.178781| 0.036085| 0.000000| 1.178781| 0.000000
 9010.0| 1.184076| 0.046129| 0.000000| 1.184076| 0.000000
 9015.0| 1.194440| 0.057581| 0.000000| 1.194440| 0.000000
 9020.0| 1.210000| 0.068250| 0.000000| 1.210000| 0.000000
 9025.0| 1.230259| 0.076554| 0.000000| 1.230259| 0.000000
 9030.0| 1.252231| 0.083331| 0.000000| 1.252231| 0.000000
 9035.0| 1.272306| 0.090025| 0.000000| 1.272306| 0.000000
 9040.0| 1.286876| 0.098078| 0.000000| 1.286876| 0.000000
 9045.0| 1.293076| 0.108194| 0.000000| 1.293076| 0.000000
 9050.0| 1.291027| 0.118117| 0.000000| 1.291027| 0.000000
 9055.0| 1.281595| 0.124851| 0.000000| 1.281595| 0.000000
 9060.0| 1.265647| 0.125400| 0.000000| 1.265647| 0.000000
 9065.0| 1.244546| 0.117821| 0.000000| 1.244546| 0.000000
 9070.0| 1.221639| 0.104384| 0.000000| 1.221639| 0.000000
 9075.0| 1.200769| 0.088409| 0.000000| 1.200769| 0.000000
 9080.0| 1.185779| 0.073218| 0.000000| 1.185779| 0.000000
 9085.0| 1.179362| 0.061493| 0.000000| 1.179362| 0.000000
 9090.0| 1.179600| 0.053348| 0.000000| 1.179600| 0.000000
 9095.0| 1.183424| 0.048258| 0.000000| 1.183424| 0.000000
 9100.0| 1.187764| 0.045697| 0.000000| 1.187764| 0.000000
 9105.0| 1.190093| 0.045070| 0.000000| 1.190093| 0.000000
 9110.0| 1.190045| 0.045505| 0.000000| 1.190045| 0.000000
 9115.0| 1.187799| 0.046061| 0.000000| 1.187799| 0.000000
 9120.0| 1.183528| 0.045798| 0.000000| 1.183528| 0.000000
 9125.0| 1.177511| 0.044028| 0.000000| 1.177511| 0.000000
 9130.0| 1.170421| 0.041079| 0.000000| 1.170421| 0.000000
 9135.0| 1.163033| 0.037536| 0.000000| 1.163033| 0.000000
 9140.0| 1.156121| 0.033981| 0.000000| 1.156121| 0.000000
 9145.0| 1.150309| 0.030891| 0.000000| 1.150309| 0.000000
 9150.0| 1.145619| 0.028311| 0.000000| 1.145619| 0.000000
 9155.0| 1.141922| 0.026184| 0.000000| 1.141922| 0.000000
 9160.0| 1.139090| 0.024450| 0.000000| 1.139090| 0.000000
 9165.0| 1.137227| 0.023151| 0.000000| 1.137227| 0.000000
 9170.0| 1.137361| 0.022740| 0.000000| 1.137361| 0.000000
 9175.0| 1.140751| 0.023770| 0.000000| 1.140751| 0.000000
 9180.0| 1.148657| 0.026795| 0.000000| 1.148657| 0.000000
 9185.0| 1.161607| 0.032179| 0.000000| 1.161607| 0.000000
 9190.0| 1.177204| 0.039527| 0.000000| 1.177204| 0.000000
 9195.0| 1.192317| 0.048253| 0.000000| 1.192317| 0.000000
 9200.0| 1.203817| 0.057771| 0.000000| 1.203817| 0.000000
 9205.0| 1.209432| 0.067382| 0.000000| 1.209432| 0.000000
 9210.0| 1.210318| 0.075920| 0.000000| 1.210318| 0.000000
 9215.0| 1.208490| 0.082104| 0.000000| 1.208490| 0.000000
 9220.0| 1.205962| 0.084654| 0.000000| 1.205962| 0.000000
 9225.0| 1.204106| 0.082748| 0.000000| 1.204106| 0.000000
 9230.0| 1.201715| 0.077404| 0.000000| 1.201715| 0.000000
 9235.0| 1.196939| 0.070100| 0.000000| 1.196939| 0.000000
 9240.0| 1.187930| 0.062312| 0.000000| 1.187930| 0.000000
 9245.0| 1.173968| 0.055711| 0.000000| 1.173968| 0.000000
 9250.0| 1.158863| 0.052752| 0.000000| 1.158863| 0.000000
 9255.0| 1.147558| 0.056080| 0.000000| 1.147558| 0.000000
 9260.0| 1.144994| 0.068344| 0.000000| 1.144994| 0.000000
 9265.0| 1.154347| 0.090777| 0.000000| 1.154347| 0.000000
 9270.0| 1.171727| 0.118957| 0.000000| 1.171727| 0.000000
 9275.0| 1.191482| 0.147046| 0.000000| 1.191482| 0.000000
 9280.0| 1.207956| 0.169209| 0.000000| 1.207956| 0.000000
 9285.0| 1.216572| 0.181082| 0.000000| 1.216572| 0.000000
 9290.0| 1.217058| 0.184205| 0.000000| 1.217058| 0.000000
 9295.0| 1.210218| 0.181590| 0.000000| 1.210218| 0.000000
 9300.0| 1.196858| 0.176250| 0.000000| 1.196858| 0.000000
 9305.0| 1.178496| 0.170756| 0.000000| 1.178496| 0.000000
 9310.0| 1.159511| 0.165916| 0.000000| 1.159511| 0.000000
 9315.0| 1.144992| 0.162095| 0.000000| 1.144992| 0.000000
 9320.0| 1.140032| 0.159660| 0.000000| 1.140032| 0.000000
 9325.0| 1.147218| 0.158779| 0.000000| 1.147218| 0.000000
 9330.0| 1.159128| 0.158830| 0.000000| 1.159128| 0.000000
 9335.0| 1.165835| 0.158993| 0.000000| 1.165835| 0.000000
 9340.0| 1.157415| 0.158449| 0.000000| 1.157415| 0.000000
 9345.0| 1.127694| 0.156242| 0.000000| 1.127694| 0.000000
 9350.0| 1.085518| 0.150870| 0.000000| 1.085518| 0.000000
 9355.0| 1.043488| 0.140696| 0.000000| 1.043488| 0.000000
 9360.0| 1.014202| 0.124083| 0.000000| 1.014202| 0.000000
 9365.0| 1.007435| 0.100691| 0.000000| 1.007435| 0.000000
 9370.0| 1.021651| 0.075374| 0.000000| 1.021651| 0.000000
 9375.0| 1.052490| 0.054283| 0.000000| 1.052490| 0.000000
 9380.0| 1.095590| 0.043571| 0.000000| 1.095590| 0.000000
 9385.0| 1.145766| 0.047596| 0.000000| 1.145766| 0.000000
 9390.0| 1.194533| 0.063536| 0.000000| 1.194533| 0.000000
 9395.0| 1.232581| 0.086778| 0.000000| 1.232581| 0.000000
 9400.0| 1.250601| 0.112707| 0.000000| 1.250601| 0.000000
 9405.0| 1.242495| 0.137068| 0.000000| 1.242495| 0.000000
 9410.0| 1.215008| 0.157039| 0.000000| 1.215008| 0.000000
 9415.0| 1.178096| 0.170158| 0.000000| 1.178096| 0.000000
 9420.0| 1.141716| 0.173963| 0.000000| 1.141716| 0.000000
 9425.0| 1.114112| 0.167068| 0.000000| 1.114112| 0.000000
 9430.0| 1.096679| 0.152380| 0.000000| 1.096679| 0.000000
 9435.0| 1.089101| 0.133886| 0.000000| 1.089101| 0.000000
 9440.0| 1.091061| 0.115568| 0.000000| 1.091061| 0.000000
 9445.0| 1.101573| 0.100698| 0.000000| 1.101573| 0.000000
 9450.0| 1.116967| 0.089701| 0.000000| 1.116967| 0.000000
 9455.0| 1.132906| 0.082288| 0.000000| 1.132906| 0.000000
 9460.0| 1.145050| 0.078171| 0.000000| 1.145050| 0.000000
 9465.0| 1.150189| 0.077071| 0.000000| 1.150189| 0.000000
 9470.0| 1.149629| 0.078756| 0.000000| 1.149629| 0.000000
 9475.0| 1.145808| 0.083001| 0.000000| 1.145808| 0.000000
 9480.0| 1.141159| 0.089584| 0.000000| 1.141159| 0.000000
 9485.0| 1.137677| 0.097819| 0.000000| 1.137677| 0.000000
 9490.0| 1.135577| 0.105165| 0.000000| 1.135577| 0.000000
 9495.0| 1.134636| 0.108620| 0.000000| 1.134636| 0.000000
 9500.0| 1.134626| 0.105180| 0.000000| 1.134626| 0.000000
 9505.0| 1.135554| 0.093238| 0.000000| 1.135554| 0.000000
 9510.0| 1.138347| 0.076766| 0.000000| 1.138347| 0.000000
 9515.0| 1.144164| 0.061132| 0.000000| 1.144164| 0.000000
 9520.0| 1.154162| 0.051704| 0.000000| 1.154162| 0.000000
 9525.0| 1.168609| 0.052212| 0.000000| 1.168609| 0.000000
 9530.0| 1.184206| 0.059832| 0.000000| 1.184206| 0.000000
 9535.0| 1.196762| 0.070105| 0.000000| 1.196762| 0.000000
 9540.0| 1.202088| 0.078568| 0.000000| 1.202088| 0.000000
 9545.0| 1.197315| 0.081753| 0.000000| 1.197315| 0.000000
 9550.0| 1.184865| 0.080157| 0.000000| 1.184865| 0.000000
 9555.0| 1.168481| 0.075268| 0.000000| 1.168481| 0.000000
 9560.0| 1.151907| 0.068575| 0.000000| 1.151907| 0.000000
 9565.0| 1.138166| 0.061372| 0.000000| 1.138166| 0.000000
 9570.0| 1.127390| 0.054171| 0.000000| 1.127390| 0.000000
 9575.0| 1.118994| 0.047290| 0.000000| 1.118994| 0.000000
 9580.0| 1.112391| 0.041045| 0.000000| 1.112391| 0.000000
 9585.0| 1.107130| 0.035737| 0.000000| 1.107130| 0.000000
 9590.0| 1.103317| 0.031597| 0.000000| 1.103317| 0.000000
 9595.0| 1.101193| 0.028840| 0.000000| 1.101193| 0.000000
 9600.0| 1.101001| 0.027682| 0.000000| 1.101001| 0.000000
 9605.0| 1.102618| 0.028157| 0.000000| 1.102618| 0.000000
 9610.0| 1.104467| 0.029587| 0.000000| 1.104467| 0.000000
 9615.0| 1.104605| 0.031116| 0.000000| 1.104605| 0.000000
 9620.0| 1.101090| 0.031887| 0.000000| 1.101090| 0.000000
 9625.0| 1.092748| 0.031346| 0.000000| 1.092748| 0.000000
 9630.0| 1.081477| 0.030153| 0.000000| 1.081477| 0.000000
 9635.0| 1.069944| 0.029272| 0.000000| 1.069944| 0.000000
 9640.0| 1.060815| 0.029666| 0.000000| 1.060815| 0.000000
 9645.0| 1.056239| 0.031909| 0.000000| 1.056239| 0.000000
 9650.0| 1.056298| 0.035010| 0.000000| 1.056298| 0.000000
 9655.0| 1.060553| 0.037590| 0.000000| 1.060553| 0.000000
 9660.0| 1.068568| 0.038267| 0.000000| 1.068568| 0.000000
 9665.0| 1.079566| 0.036257| 0.000000| 1.079566| 0.000000
 9670.0| 1.091418| 0.033155| 0.000000| 1.091418| 0.000000
 9675.0| 1.101654| 0.031154| 0.000000| 1.101654| 0.000000
 9680.0| 1.107805| 0.032445| 0.000000| 1.107805| 0.000000
 9685.0| 1.108230| 0.038462| 0.000000| 1.108230| 0.000000
 9690.0| 1.104604| 0.047607| 0.000000| 1.104604| 0.000000
 9695.0| 1.099430| 0.057525| 0.000000| 1.099430| 0.000000
 9700.0| 1.095209| 0.065862| 0.000000| 1.095209| 0.000000
 9705.0| 1.093811| 0.070661| 0.000000| 1.093811| 0.000000
 9710.0| 1.094563| 0.071565| 0.000000| 1.094563| 0.000000
 9715.0| 1.096159| 0.068614| 0.000000| 1.096159| 0.000000
 9720.0| 1.097293| 0.061849| 0.000000| 1.097293| 0.000000
 9725.0| 1.096932| 0.051651| 0.000000| 1.096932| 0.000000
 9730.0| 1.095134| 0.039755| 0.000000| 1.095134| 0.000000
 9735.0| 1.092232| 0.028237| 0.000000| 1.092232| 0.000000
 9740.0| 1.088558| 0.019170| 0.000000| 1.088558| 0.000000
 9745.0| 1.084376| 0.014093| 0.000000| 1.084376| 0.000000
 9750.0| 1.079683| 0.012395| 0.000000| 1.079683| 0.000000
 9755.0| 1.074407| 0.012928| 0.000000| 1.074407| 0.000000
 9760.0| 1.068478| 0.014545| 0.000000| 1.068478| 0.000000
 9765.0| 1.062077| 0.016260| 0.000000| 1.062077| 0.000000
 9770.0| 1.056405| 0.017741| 0.000000| 1.056405| 0.000000
 9775.0| 1.052915| 0.018815| 0.000000| 1.052915| 0.000000
 9780.0| 1.053061| 0.019314| 0.000000| 1.053061| 0.000000
 9785.0| 1.057727| 0.019133| 0.000000| 1.057727| 0.000000
 9790.0| 1.065530| 0.018432| 0.000000| 1.065530| 0.000000
 9795.0| 1.074515| 0.017437| 0.000000| 1.074515| 0.000000
 9800.0| 1.082731| 0.016375| 0.000000| 1.082731| 0.000000
 9805.0| 1.088650| 0.015527| 0.000000| 1.088650| 0.000000
 9810.0| 1.092448| 0.015388| 0.000000| 1.092448| 0.000000
 9815.0| 1.094726| 0.016508| 0.000000| 1.094726| 0.000000
 9820.0| 1.096087| 0.019437| 0.000000| 1.096087| 0.000000
 9825.0| 1.097017| 0.024376| 0.000000| 1.097017| 0.000000
 9830.0| 1.097535| 0.030128| 0.000000| 1.097535| 0.000000
 9835.0| 1.097547| 0.035146| 0.000000| 1.097547| 0.000000
 9840.0| 1.096957| 0.037883| 0.000000| 1.096957| 0.000000
 9845.0| 1.095657| 0.037337| 0.000000| 1.095657| 0.000000
 9850.0| 1.093483| 0.034675| 0.000000| 1.093483| 0.000000
 9855.0| 1.090259| 0.031610| 0.000000| 1.090259| 0.000000
 9860.0| 1.085809| 0.029853| 0.000000| 1.085809| 0.000000
 9865.0| 1.080219| 0.030578| 0.000000| 1.080219| 0.000000
 9870.0| 1.074628| 0.032807| 0.000000| 1.074628| 0.000000
 9875.0| 1.070440| 0.035023| 0.000000| 1.070440| 0.000000
 9880.0| 1.069056| 0.035712| 0.000000| 1.069056| 0.000000
 9885.0| 1.071205| 0.033769| 0.000000| 1.071205| 0.000000
 9890.0| 1.074924| 0.029730| 0.000000| 1.074924| 0.000000
 9895.0| 1.077574| 0.024545| 0.000000| 1.077574| 0.000000
 9900.0| 1.076518| 0.019162| 0.000000| 1.076518| 0.000000
 9905.0| 1.070074| 0.014461| 0.000000| 1.070074| 0.000000
 9910.0| 1.060385| 0.011057| 0.000000| 1.060385| 0.000000
 9915.0| 1.050550| 0.009492| 0.000000| 1.050550| 0.000000
 9920.0| 1.043668| 0.010312| 0.000000| 1.043668| 0.000000
 9925.0| 1.042014| 0.013718| 0.000000| 1.042014| 0.000000
 9930.0| 1.044578| 0.018536| 0.000000| 1.044578| 0.000000
 9935.0| 1.049525| 0.023247| 0.000000| 1.049525| 0.000000
 9940.0| 1.055021| 0.026334| 0.000000| 1.055021| 0.000000
 9945.0| 1.059530| 0.026769| 0.000000| 1.059530| 0.000000
 9950.0| 1.062709| 0.025484| 0.000000| 1.062709| 0.000000
 9955.0| 1.064511| 0.023901| 0.000000| 1.064511| 0.000000
 9960.0| 1.064890| 0.023444| 0.000000| 1.064890| 0.000000
 9965.0| 1.063976| 0.025118| 0.000000| 1.063976| 0.000000
 9970.0| 1.062602| 0.028264| 0.000000| 1.062602| 0.000000
 9975.0| 1.061776| 0.031804| 0.000000| 1.061776| 0.000000
 9980.0| 1.062507| 0.034662| 0.000000| 1.062507| 0.000000
 9985.0| 1.065482| 0.036064| 0.000000| 1.065482| 0.000000
 9990.0| 1.070100| 0.036443| 0.000000| 1.070100| 0.000000
 9995.0| 1.075436| 0.036535| 0.000000| 1.075436| 0.000000
10000.0| 1.080569| 0.037075| 0.000000| 1.080569| 0.000000
10005.0| 1.084726| 0.038506| 0.000000| 1.084726| 0.000000
10010.0| 1.087741| 0.040102| 0.000000| 1.087741| 0.000000
10015.0| 1.089599| 0.040844| 0.000000| 1.089599| 0.000000
10020.0| 1.090286| 0.039712| 0.000000| 1.090286| 0.000000
10025.0| 1.089751| 0.036064| 0.000000| 1.089751| 0.000000
10030.0| 1.087805| 0.030757| 0.000000| 1.087805| 0.000000
10035.0| 1.084220| 0.025028| 0.000000| 1.084220| 0.000000
10040.0| 1.078773| 0.020109| 0.000000| 1.078773| 0.000000
10045.0| 1.071567| 0.017031| 0.000000| 1.071567| 0.000000
10050.0| 1.064035| 0.016008| 0.000000| 1.064035| 0.000000
10055.0| 1.057938| 0.017051| 0.000000| 1.057938| 0.000000
10060.0| 1.055038| 0.020168| 0.000000| 1.055038| 0.000000
10065.0| 1.056473| 0.025121| 0.000000| 1.056473| 0.000000
10070.0| 1.060878| 0.030681| 0.000000| 1.060878| 0.000000
10075.0| 1.066263| 0.035369| 0.000000| 1.066263| 0.000000
10080.0| 1.070640| 0.037706| 0.000000| 1.070640| 0.000000
10085.0| 1.072425| 0.036760| 0.000000| 1.072425| 0.000000
10090.0| 1.071653| 0.033776| 0.000000| 1.071653| 0.000000
10095.0| 1.068766| 0.030543| 0.000000| 1.068766| 0.000000
10100.0| 1.064206| 0.028851| 0.000000| 1.064206| 0.000000
10105.0| 1.058583| 0.029901| 0.000000| 1.058583| 0.000000
10110.0| 1.053195| 0.032529| 0.000000| 1.053195| 0.000000
10115.0| 1.049508| 0.034981| 0.000000| 1.049508| 0.000000
10120.0| 1.048987| 0.035505| 0.000000| 1.048987| 0.000000
10125.0| 1.052402| 0.032892| 0.000000| 1.052402| 0.000000
10130.0| 1.057728| 0.028119| 0.000000| 1.057728| 0.000000
10135.0| 1.062244| 0.022710| 0.000000| 1.062244| 0.000000
10140.0| 1.063229| 0.018187| 0.000000| 1.063229| 0.000000
10145.0| 1.058862| 0.015707| 0.000000| 1.058862| 0.000000
10150.0| 1.050935| 0.014962| 0.000000| 1.050935| 0.000000
10155.0| 1.042140| 0.015277| 0.000000| 1.042140| 0.000000
10160.0| 1.035170| 0.015977| 0.000000| 1.035170| 0.000000
10165.0| 1.032005| 0.016495| 0.000000| 1.032005| 0.000000
10170.0| 1.031773| 0.016693| 0.000000| 1.031773| 0.000000
10175.0| 1.032889| 0.016540| 0.000000| 1.032889| 0.000000
10180.0| 1.033769| 0.016007| 0.000000| 1.033769| 0.000000
10185.0| 1.033203| 0.015121| 0.000000| 1.033203| 0.000000
10190.0| 1.031481| 0.014140| 0.000000| 1.031481| 0.000000
10195.0| 1.029267| 0.013382| 0.000000| 1.029267| 0.000000
10200.0| 1.027227| 0.013162| 0.000000| 1.027227| 0.000000
10205.0| 1.025870| 0.013714| 0.000000| 1.025870| 0.000000
10210.0| 1.025090| 0.014930| 0.000000| 1.025090| 0.000000
10215.0| 1.024626| 0.016618| 0.000000| 1.024626| 0.000000
10220.0| 1.024218| 0.018589| 0.000000| 1.024218| 0.000000
10225.0| 1.023656| 0.020651| 0.000000| 1.023656| 0.000000
10230.0| 1.022942| 0.022623| 0.000000| 1.022942| 0.000000
10235.0| 1.022130| 0.024321| 0.000000| 1.022130| 0.000000
10240.0| 1.021272| 0.025565| 0.000000| 1.021272| 0.000000
10245.0| 1.020440| 0.026182| 0.000000| 1.020440| 0.000000
10250.0| 1.019764| 0.026029| 0.000000| 1.019764| 0.000000
10255.0| 1.019391| 0.024976| 0.000000| 1.019391| 0.000000
10260.0| 1.019470| 0.022889| 0.000000| 1.019470| 0.000000
10265.0| 1.020107| 0.019851| 0.000000| 1.020107| 0.000000
10270.0| 1.021253| 0.016812| 0.000000| 1.021253| 0.000000
10275.0| 1.022816| 0.014935| 0.000000| 1.022816| 0.000000
10280.0| 1.024706| 0.015384| 0.000000| 1.024706| 0.000000
10285.0| 1.026746| 0.018833| 0.000000| 1.026746| 0.000000
10290.0| 1.028412| 0.023990| 0.000000| 1.028412| 0.000000
10295.0| 1.029093| 0.029071| 0.000000| 1.029093| 0.000000
10300.0| 1.028179| 0.032293| 0.000000| 1.028179| 0.000000
10305.0| 1.025305| 0.032383| 0.000000| 1.025305| 0.000000
10310.0| 1.021084| 0.030108| 0.000000| 1.021084| 0.000000
10315.0| 1.016378| 0.026750| 0.000000| 1.016378| 0.000000
10320.0| 1.012047| 0.023586| 0.000000| 1.012047| 0.000000
10325.0| 1.008860| 0.021662| 0.000000| 1.008860| 0.000000
10330.0| 1.007226| 0.021084| 0.000000| 1.007226| 0.000000
10335.0| 1.007462| 0.021725| 0.000000| 1.007462| 0.000000
10340.0| 1.009887| 0.023458| 0.000000| 1.009887| 0.000000
10345.0| 1.014513| 0.025977| 0.000000| 1.014513| 0.000000
10350.0| 1.020134| 0.028271| 0.000000| 1.020134| 0.000000
10355.0| 1.025237| 0.029149| 0.000000| 1.025237| 0.000000
10360.0| 1.028309| 0.027422| 0.000000| 1.028309| 0.000000
10365.0| 1.028321| 0.022524| 0.000000| 1.028321| 0.000000
10370.0| 1.026171| 0.016378| 0.000000| 1.026171| 0.000000
10375.0| 1.023238| 0.011532| 0.000000| 1.023238| 0.000000
10380.0| 1.020905| 0.010533| 0.000000| 1.020905| 0.000000
10385.0| 1.020227| 0.014982| 0.000000| 1.020227| 0.000000
10390.0| 1.020972| 0.022695| 0.000000| 1.020972| 0.000000
10395.0| 1.022581| 0.030539| 0.000000| 1.022581| 0.000000
10400.0| 1.024496| 0.035384| 0.000000| 1.024496| 0.000000
10405.0| 1.026251| 0.035075| 0.000000| 1.026251| 0.000000
10410.0| 1.027746| 0.031371| 0.000000| 1.027746| 0.000000
10415.0| 1.028971| 0.027007| 0.000000| 1.028971| 0.000000
10420.0| 1.029917| 0.024718| 0.000000| 1.029917| 0.000000
10425.0| 1.030665| 0.026403| 0.000000| 1.030665| 0.000000
10430.0| 1.031662| 0.030614| 0.000000| 1.031662| 0.000000
10435.0| 1.033445| 0.035065| 0.000000| 1.033445| 0.000000
10440.0| 1.036553| 0.037472| 0.000000| 1.036553| 0.000000
10445.0| 1.041108| 0.036225| 0.000000| 1.041108| 0.000000
10450.0| 1.045574| 0.032419| 0.000000| 1.045574| 0.000000
10455.0| 1.048000| 0.027823| 0.000000| 1.048000| 0.000000
10460.0| 1.046433| 0.024208| 0.000000| 1.046433| 0.000000
10465.0| 1.039797| 0.022919| 0.000000| 1.039797| 0.000000
10470.0| 1.030511| 0.023602| 0.000000| 1.030511| 0.000000
10475.0| 1.021868| 0.025478| 0.000000| 1.021868| 0.000000
10480.0| 1.017162| 0.027771| 0.000000| 1.017162| 0.000000
10485.0| 1.018599| 0.029793| 0.000000| 1.018599| 0.000000
10490.0| 1.024036| 0.031236| 0.000000| 1.024036| 0.000000
10495.0| 1.030244| 0.031882| 0.000000| 1.030244| 0.000000
10500.0| 1.033992| 0.031513| 0.000000| 1.033992| 0.000000
10505.0| 1.033027| 0.030144| 0.000000| 1.033027| 0.000000
10510.0| 1.029006| 0.028713| 0.000000| 1.029006| 0.000000
10515.0| 1.024562| 0.028389| 0.000000| 1.024562| 0.000000
10520.0| 1.022329| 0.030342| 0.000000| 1.022329| 0.000000
10525.0| 1.024139| 0.035227| 0.000000| 1.024139| 0.000000
10530.0| 1.028619| 0.041643| 0.000000| 1.028619| 0.000000
10535.0| 1.033593| 0.047677| 0.000000| 1.033593| 0.000000
10540.0| 1.036888| 0.051413| 0.000000| 1.036888| 0.000000
10545.0| 1.036928| 0.051556| 0.000000| 1.036928| 0.000000
10550.0| 1.034538| 0.049288| 0.000000| 1.034538| 0.000000
10555.0| 1.031143| 0.046412| 0.000000| 1.031143| 0.000000
10560.0| 1.028169| 0.044727| 0.000000| 1.028169| 0.000000
10565.0| 1.026661| 0.045449| 0.000000| 1.026661| 0.000000
10570.0| 1.026143| 0.047446| 0.000000| 1.026143| 0.000000
10575.0| 1.025762| 0.049000| 0.000000| 1.025762| 0.000000
10580.0| 1.024662| 0.048393| 0.000000| 1.024662| 0.000000
10585.0| 1.022274| 0.044547| 0.000000| 1.022274| 0.000000
10590.0| 1.019173| 0.038946| 0.000000| 1.019173| 0.000000
10595.0| 1.016217| 0.033716| 0.000000| 1.016217| 0.000000
